"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"SST","DC-SBM",5,5,5,"weak",1,0.49,0.25,0.09,1,0.738135593220339,1,0,-3596.55225344173,7193.10450688346,0,174.888999999999,1101,0.990797916666667,0.833333333333333,1,4000.00000000012,0.000638366911901004,0.513815079365079,0.3,0.7,3821.87116703661,0.00160093578583427,1,1,1,0,NA,0.500025,0.5,0.5,4000.00000000048,2.49999999999985e-05,0.854035714285714,0.857142857142857,0.857142857142857,54.5911500987052,0.00282065318532407,0.434785714285714,0.428571428571429,0.428571428571429,54.5911500987046,0.00564130637064818,0.96525,0.7,1,4000.00000000016,0.00164583916943388,0.50035,0.3,0.7,4000.00000000016,0.00168839629397581,1,1,1,0,NA,0.500025,0.5,0.5,4000.00000000048,2.49999999999985e-05,0.597825,0.6,0.6,54.5911500987258,0.00197445722972648,0.30435,0.3,0.3,54.5911500987256,0.00394891445945296,9.727,10,7,0.9727,1,0.7,0.431174818754127,0.431178310740355,0.431178310740355,827.02175,1918.066,0.348800834202294,669,5
"SST","WST",3,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.65875706214689,1,4.44089209850063e-16,-5908.49665586904,11816.9933117381,0,921.203999999998,1100,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.205807760588384,0.205807760588384,0.205807760588384,1623,7886,0.205807760588384,1623,5
"SST","SST",3,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.65875706214689,1,4.44089209850063e-16,-7416.26428785513,14832.5285757103,0,760.047999999999,1101,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.794192239411616,0.794192239411616,0.794192239411616,6263,7886,0.205807760588384,1623,5
"SST","DC-SBM",3,3,3.0685,"weak",3.5,6.0025,0.25,0.09,3.5,2.65875706214689,1,4.44089209850063e-16,-5930.7047095249,11861.4094190498,0.00225988700564972,128.006000000001,1102,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.991866071428571,0.75,1,2652.61835760519,0.000983204673841623,0.9943125,1,1,4000.00000000037,0.000836133431765747,0.970083333333333,0.5,1,1818.41620324177,0.0028828219670866,1,1,1,0,NA,1,1,1,0,NA,0.98305,0.5,1,4357.49675340401,0.00136967796726619,0.9749375,0.5,1,3182.24938033992,0.00181507112278291,0.973275,0.5,1,2217.23931765376,0.0023995458940604,0.9578875,0.25,1,1846.01882998663,0.00376390046971331,1,1.138,1.11025,1,0.98305,0.97615,0.205998636665369,0.205807760588384,0.208309415078199,1625.55925,7891.03925,0.205807760588384,1623,5
"SST","WST",5,4,4,"weak",3.5,6.0025,0.25,0.09,3.5,1.53531073446328,1,0.4,-5173.23294871187,10346.4658974237,0,918.900999999998,1101,1,1,1,0,NA,0.9999375,1,1,4000.00000000048,6.24999999999963e-05,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.5,0.5,0.5,0,NA,0.500125,0.5,0.5,4000.00000000048,0.000124999999999993,0.5000625,0.5,0.5,4000.00000000048,6.24999999999963e-05,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,0.25,0.25,0.25,0,NA,2.0005,4,2,0.500125,1,0.5,0.34650369528141,0.34650369528141,0.34650369528141,1219,3518,0.323763501989767,1139,5
"SST","SST",5,4,4,"weak",3.5,6.0025,0.25,0.09,3.5,1.53531073446328,1,0.4,-5265.1436566195,10530.287313239,0.0096045197740113,718.687999999998,1102,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.718125,0.5,1,1.79382927907694,0.184194444774997,0.433541666666667,0.333333333333333,0.5,4.4854369569949,0.0409906011257142,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.461875,0.25,0.75,1.7176501026428,0.184644916077966,0.2518125,0.25,0.25,2624.24096406636,0.000414077276490288,4,4,2.41575,1,1,0.6039375,0.323302155175627,0.32258064516129,0.324720068906115,1118.452,3459.3365,0.323763501989767,1139,5
"SST","DC-SBM",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,1.53531073446328,1,0,-5050.34375870608,10100.6875174122,0.00338983050847458,174.844000000001,1103,0.999277083333333,1,1,3999.99999999976,0.0001603541388516,0.950395833333333,0.8,1,4190.32758864206,0.000994616088308586,1,1,1,0,NA,1,1,1,0,NA,0.999375,1,1,3078.4364930056,0.000183627509888513,0.400375,0.4,0.4,3078.43649300553,0.000110176505933109,0.939775,0.7,1,4000.00000000013,0.00194031016712175,0.894375,0.6,1,3999.99999999994,0.00211277798205359,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.200375,0.2,0.2,3078.43649300553,0.000110176505933109,9.403,10,5.00375,0.9403,1,0.500375,0.349600243253915,0.349578974228119,0.349578974228119,1370.0215,3918.8235,0.339372288849196,1330,5
"SST","WST",3,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,3.17824858757062,1,4.44089209850063e-16,-6423.83362274855,12847.6672454971,0,964.753000000001,1102,1,1,1,0,NA,0.9285,0,1,3721.46841879528,0.00422416719625213,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9285,0,1,3721.46841879528,0.00422416719625213,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,0.351177730192719,0.351177730192719,0.351177730192719,2788,7939,0.351177730192719,2788,5
"SST","SST",3,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,3.17824858757062,1,4.44089209850063e-16,-6633.84631519835,13267.6926303967,0,802.847999999998,1103,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,0.484947726413906,0.484947726413906,0.484947726413906,3850,7939,0.351177730192719,2788,5
"SST","DC-SBM",3,3,3.35,"weak",7.5,27.5625,0.25,0.09,7.5,3.17824858757062,1,4.44089209850063e-16,-6457.92380450956,12915.8476090191,0.00677966101694915,127.744999999999,1104,1,1,1,0,NA,0.911787072243346,0,1,2629.99999999991,0.00553117679604001,1,1,1,0,NA,0.907421428571429,0.5,1,853.104098412009,0.00526163237890222,0.235410334346505,0,1,194.844012260517,0.0290674998201394,0.102679080925596,0,1,124.665494585135,0.0222763694137535,1,1,1,0,NA,0.911787072243346,0,1,2629.99999999991,0.00553117679604001,0.9788,0.5,1,4000.00000000006,0.00158611756885658,0.89215,0.5,1,1400.51811569163,0.00482308213442034,0.041075,0,0.6,580.311538071059,0.00600188160857453,0.01785,0,0.25,348.53547018381,0.00396982582212084,1,1.98125,0.9485,1,0.9788,0.2311625,0.351931418552345,0.351177730192719,0.354079368991866,2812.79375,7992.20925,0.351177730192719,2788,5
"SST","WST",5,5,5,"weak",7.5,27.5625,0.25,0.09,7.5,4.62175141242938,1,0,-7104.19035968607,14208.3807193721,0,987.289000000001,1103,1,1,1,0,NA,0.0170940170940171,0,0.333333333333333,39,0.0119271917081087,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.4,0.4,0.4,0,NA,0.002925,0,0,3999.99999999992,0.000466144201244736,5e-05,0,0,3999.99999999993,3.53509182604284e-05,0.5,0.5,0.5,0,NA,0.5,0.5,0.5,0,NA,0.5,0.5,0.5,0,NA,0.2,0.2,0.2,0,NA,0.02925,5,5,0.002925,0.5,0.5,0.449610283057569,0.449610283057569,0.449610283057569,6576,14626,0.422330097087379,6177,5
"SST","SST",5,5,5,"weak",7.5,27.5625,0.25,0.09,7.5,4.62175141242938,1,0,-7415.64495548957,14831.2899109791,0,742.102999999999,1104,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.4,0.4,0.4,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.5,0.5,0.5,0,NA,0.5,0.5,0.5,0,NA,0.2,0.2,0.2,0,NA,10,5,5,1,0.5,0.5,0.57431970463558,0.57431970463558,0.57431970463558,8400,14626,0.422330097087379,6177,5
"SST","DC-SBM",5,5,5.007,"weak",7.5,27.5625,0.25,0.09,7.5,4.62175141242938,1,0,-7099.05290674193,14198.1058134839,0,173.724000000002,1105,0.997835443037975,1,1,3779.40709706399,0.000272743007600745,0.954043098251959,0.7,1,3950.0000000001,0.00145698377738601,0.999845301757066,1,1,3999.99999999944,5.81785719503442e-05,0.998008483244696,1,1,4000.00000000032,0.000416992824227908,0.999400793650794,1,1,4000.00000000033,0.000165151680166231,0.400232242063492,0.4,0.4,4000.0000000002,0.000230107452087274,0.574697885196375,0.2,1,3972.00000000014,0.00303207630305063,0.547230614300101,0.2,1,4222.25322479018,0.00279626609580204,0.500975,0.5,0.5,3999.9999999996,0.000287394315572115,0.499625,0.5,0.5,3999.99999999971,0.000102919832262635,0.4983375,0.5,0.5,3999.99999999965,0.000324216829568814,0.1994875,0.2,0.2,3999.9999999997,0.000125377493261172,5.76359516616314,5.05675,5.00575,0.576359516616314,0.5010875,0.4985375,0.422330202451192,0.422330097087379,0.422330097087379,6177.14525,14626.34025,0.422330097087379,6177,5
"SST","WST",3,3,3.00175,"strong",1,0.49,1.2,0.09,1,0.364124293785311,1,4.44089209850063e-16,-2326.71480173571,4653.42960347142,0,450.812999999998,1104,1,1,1,0,NA,0.999749624436655,1,1,3993.99999999983,0.000250375563345023,0.99996875,1,1,4000.00000000043,3.12499999999983e-05,0.9996875,1,1,2519.04555004985,0.000208305793174851,0.944444444444444,0.708333333333333,1,6,0.0555555555555556,0.611111111111111,0.0625,1,6,0.153156097245447,1,1,1,0,NA,0.999749624436655,1,1,3993.99999999983,0.000250375563345023,0.999925,1,1,4000.00000000065,7.49999999999939e-05,0.9996625,1,1,2562.36249073882,0.000231054958046203,0.0011,0,0,2922.1302704772,0.000541790892727918,0.0007125,0,0,2749.50336434126,0.000404097506984423,1,1.0055,0.006,1,0.99995,0.0011625,0.088002351937351,0.088,0.088,77.00325,875.01325,0.088,77,5
"SST","SST",3,3,3.00025,"strong",1,0.49,1.2,0.09,1,0.364124293785311,1,4.44089209850063e-16,-2325.41189434474,4650.82378868949,0.00169491525423729,296.602999999999,1105,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.125,0,0.65625,6,0.125,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.0015,0,0,2349.5461250138,0.000798512961629001,0.0001875,0,0,3999.99999999941,0.000187500000000014,1,1.00075,0.00225,1,1,0.0015,0.088005490813166,0.088,0.088,77.00575,875.01,0.088,77,5
"SST","DC-SBM",3,3,3.00275,"strong",1,0.49,1.2,0.09,1,0.364124293785311,1,4.44089209850063e-16,-2329.7745199829,4659.5490399658,0.00169491525423729,121.84,1106,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99975,1,1,3999.99999999971,0.000153061203225981,0.962962962962963,0.666666666666667,1,18,0.0254071977988902,0.342592592592593,0,1,18,0.0846542609903168,1,1,1,0,NA,1,1,1,0,NA,0.999125,1,1,2828.54299757731,0.00043312095839744,0.998875,1,1,3000.47925737878,0.000455993675207972,0.0035625,0,0,4000,0.000866557054509211,0.001125,0,0,3516.4300413447,0.000431637106611631,1,1.00475,0.0095,1,0.999125,0.0036875,0.0880272013014422,0.088,0.088,77.02975,875.06275,0.088,77,5
"SST","WST",5,4,4.05025,"strong",1,0.49,1.2,0.09,1,0.518079096045198,0.738320520402129,0.4,-2789.02500355667,5578.05000711334,0.00282485875706215,573.399000000001,1105,1,1,1,0,NA,0.98873460833115,0.75,1,2698.45605610062,0.0010105432983595,0.999918406072106,1,1,2750.9350162474,4.08025664966611e-05,0.992525891162917,0.9,1,2201.68491146146,0.000878007691154331,0.997002140567766,1,1,3268.06396084481,0.000393193844014955,0.503751389113338,0.5,0.571428571428571,2667.71290063935,0.000607150386280478,0.973146450091695,0.5,1,9.35858201417459,0.0368511052058282,0.961881058422845,0.5,1,16.2360306410116,0.030252520365189,0.999239285714286,1,1,1977.58194866956,0.00030756362453742,0.991917857142857,0.9,1,2062.11996520488,0.00097332812699754,0.987257142857143,0.75,1,2042.76529369757,0.00144187583024699,0.497753571428571,0.5,0.5,3998.09128640497,0.000460418970063191,3.89258580036678,4.31025,4.2035,0.973146450091695,0.999308928571429,0.989573214285714,0.110999625655451,0.107784431137725,0.159920371599204,166.9335,1503.819,0.107784431137725,162,5
"SST","SST",5,4,4,"strong",1,0.49,1.2,0.09,1,0.518079096045198,0.738320520402129,0.4,-2783.20093646852,5566.40187293704,0.00903954802259887,373.623,1106,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,0.107836728997215,0.107784431137725,0.107784431137725,162.08625,1503.069,0.107784431137725,162,5
"SST","DC-SBM",5,4,4.00025,"strong",1,0.49,1.2,0.09,1,0.518079096045198,0.738320520402129,0.4,-2784.18693476879,5568.37386953759,0,152.847000000002,1107,1,1,1,0,NA,0.990997749437359,0.75,1,3998.99999999976,0.000736649073369119,1,1,1,0,NA,0.999975,1,1,4000.00000000044,2.49999999999986e-05,1,1,1,0,NA,0.499975,0.5,0.5,4000.00000000044,2.49999999999986e-05,1,1,1,0,NA,0.990997749437359,0.75,1,3998.99999999976,0.000736649073369119,1,1,1,0,NA,0.999975,1,1,4000.00000000044,2.49999999999986e-05,1,1,1,0,NA,0.499975,0.5,0.5,4000.00000000044,2.49999999999986e-05,4,4.0015,4.0015,1,1,1,0.108348696469038,0.107784431137725,0.110816191108162,162.8355,1502.87475,0.107784431137725,162,5
"SST","WST",3,3,3.01425,"strong",3.5,6.0025,1.2,0.09,3.5,1.25932203389831,1,4.44089209850063e-16,-4114.9454067299,8229.8908134598,0.000564971751412429,705.537,1106,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99655,1,1,3254.00146532422,0.000548673305456081,0.999875,1,1,4000.00000000033,9.31601793166341e-05,0.0090625,0,0,2814.86914466673,0.00146768217375736,1,1,1,0,NA,1,1,1,0,NA,0.999625,1,1,4000.00000000032,0.000216452204052433,0.9962375,1,1,3294.70059486061,0.000598587361090961,0.9965,1,1,2751.32373449245,0.000589692947007448,0.006925,0,0,2884.19057716274,0.00111534876681576,1,1.042,1.02925,1,0.999625,0.9965875,0.202898879886702,0.202830188679245,0.202830188679245,344.22025,1696.498,0.202830188679245,344,5
"SST","SST",3,2,2,"strong",3.5,6.0025,1.2,0.09,3.5,1.25932203389831,0.515201314708299,0.666666666666667,-4548.15013134945,9096.30026269891,0,526.999,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.14453125,0.14453125,0.14453125,74,512,0.14453125,74,5
"SST","DC-SBM",3,3,3.031,"strong",3.5,6.0025,1.2,0.09,3.5,1.25932203389831,1,4.44089209850063e-16,-4138.6356959969,8277.2713919938,0.00169491525423729,119.726999999999,1108,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9958125,1,1,3346.73042984337,0.000579363561604615,1,1,1,0,NA,0.0217708333333333,0,0.333333333333333,3999.99999999986,0.00213301332271891,1,1,1,0,NA,1,1,1,0,NA,0.99275,1,1,3999.99999999979,0.000945162794537052,0.988625,0.75,1,4000.0000000001,0.00107854330356476,0.991625,0.75,1,4000.00000000001,0.000769407460784061,0.01575,0,0.25,4000.0000000002,0.00154398602591213,1,1.064,1.0595,1,0.99275,0.991625,0.203312346519906,0.202830188679245,0.214650766609881,345.40925,1698.688,0.202830188679245,344,5
"SST","WST",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,2.20141242937853,1,0,-4830.33984857742,9660.67969715484,0,980.256000000001,1107,1,1,1,0,NA,0.86455,0.7,1,815.391052796535,0.00367311101279189,1,1,1,0,NA,0.9,0.9,0.9,0,NA,1,1,1,0,NA,0.222222222222222,0.222222222222222,0.222222222222222,0,NA,1,1,1,0,NA,0.86455,0.7,1,815.391052796535,0.00367311101279189,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.9,0.9,0.9,0,NA,0.2,0.2,0.2,0,NA,10,10,9,1,1,0.9,0.108969714534125,0.108969714534125,0.108969714534125,752,6901,0.108969714534125,752,5
"SST","SST",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,2.20141242937853,1,0,-4824.98097197146,9649.96194394291,0,729.734,1108,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,1,1,1,0,NA,0.222222222222222,0.222222222222222,0.222222222222222,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.9,0.9,0.9,0,NA,0.2,0.2,0.2,0,NA,10,10,9,1,1,0.9,0.108969714534125,0.108969714534125,0.108969714534125,752,6901,0.108969714534125,752,5
"SST","DC-SBM",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,2.20141242937853,1,0,-4848.57408805721,9697.14817611442,0,171.969000000001,1109,1,1,1,0,NA,0.8201,0.6,1,4000.00000000015,0.00181240688165656,1,1,1,0,NA,0.9,0.9,0.9,0,NA,1,1,1,0,NA,0.222222222222222,0.222222222222222,0.222222222222222,0,NA,1,1,1,0,NA,0.8201,0.6,1,4000.00000000015,0.00181240688165656,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.9,0.9,0.9,0,NA,0.2,0.2,0.2,0,NA,10,10,9,1,1,0.9,0.108969714534125,0.108969714534125,0.108969714534125,752,6901,0.108969714534125,752,5
"SST","WST",3,2,2,"strong",7.5,27.5625,1.2,0.09,7.5,4.30593220338983,1,0.666666666666667,-7787.62415119542,15575.2483023908,0,964.550999999999,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.219303797468354,0.219303797468354,0.219303797468354,2079,9480,0.219303797468354,2079,5
"SST","SST",3,3,3,"strong",7.5,27.5625,1.2,0.09,7.5,4.30593220338983,1,4.44089209850063e-16,-9025.8079531413,18051.6159062826,0,864.035,1109,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.710776255707763,0.710776255707763,0.710776255707763,7783,10950,0.224748858447489,2461,5
"SST","DC-SBM",3,3,3.191,"strong",7.5,27.5625,1.2,0.09,7.5,4.30593220338983,1,4.44089209850063e-16,-7134.35494859879,14268.7098971976,0,125.516,1110,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.962619642857143,0.75,1,3697.85265410914,0.00163085669872451,1,1,1,0,NA,0.903889067504971,0.333333333333333,1,3940.43097674319,0.00357745686801988,1,1,1,0,NA,1,1,1,0,NA,0.992025,1,1,3227.58583196059,0.00109640157343841,0.9547625,0.5,1,2814.02603581636,0.00216674518797076,0.9194,0.5,1,3731.40811328998,0.00302067511447127,0.8649125,0.2,1,3699.8385019219,0.00476410853182182,1,1.55025,1.25075,1,0.992025,0.9194,0.225504464279134,0.224748858447489,0.230059171043876,2476.47875,10981.32125,0.224748858447489,2461,5
"SST","WST",5,15,15.00525,"strong",7.5,27.5625,1.2,0.09,7.5,5.47683615819209,0.602722307314395,1.2845253089913,-7485.89407739057,14971.7881547811,0.0451977401129944,3666.998,1109,1,1,1,0,NA,0.479838323430229,0.405612244897959,0.556105097170133,196.312097503578,0.00275059882691531,0.880592675869357,0.875739644970414,0.913838120104439,2104.25296719095,0.00026649485530841,0.475330446425547,0.467455621301775,0.540469973890339,2908.6066972066,0.000366137682857821,0.950043580092858,0.948717948717949,0.973375,2751.30244188253,0.000131138354826636,0.578663185635008,0.564102564102564,0.702970297029703,2664.82484124054,0.000699626066284597,0.872791208791209,0.764835164835165,0.971428571428571,2157.62595720093,0.00108581499632307,0.418738594738595,0.340659340659341,0.501098901098901,258.045878171476,0.00254100414883647,0.647954437413077,0.576923076923077,0.680357142857143,3024.66712144298,0.000360102423307378,0.349490904805978,0.332417582417582,0.376785714285714,2109.87165333962,0.000230720152850519,0.243742341658342,0.216,0.263736263736264,2847.55006800096,0.000171244292554622,0.148437628871129,0.145054945054945,0.195054945054945,3999.9999999998,0.000171809242702571,397.12,336.35725,115.616,0.872791208791209,0.735974043419816,0.256558107892108,0.071357983805932,0.0704503392967304,0.073949270922681,1157.50525,16220.7325,0.0723627390499691,1173,5
"SST","SST",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,5.47683615819209,0.918436596707302,0.268061465998881,-6584.86583644934,13169.7316728987,0,811.514999999999,1110,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.888888888888889,0.888888888888889,0.888888888888889,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.8,0.8,0.8,0,NA,10,10,9,1,1,0.9,0.0705589053803339,0.0705589053803339,0.0705589053803339,1217,17248,0.0705589053803339,1217,5
"SST","DC-SBM",5,5,5.00075,"strong",7.5,27.5625,1.2,0.09,7.5,5.47683615819209,1,0,-6480.29463321429,12960.5892664286,0,171.621000000006,1111,1,1,1,0,NA,0.999874906179635,1,1,3997.00000000026,5.59156503414863e-05,1,1,1,0,NA,0.99995,1,1,3999.99999999955,3.06122406451967e-05,1,1,1,0,NA,0.600058333333333,0.6,0.6,4000.00000000018,5.55895640677412e-05,1,1,1,0,NA,0.999874906179635,1,1,3997.00000000026,5.59156503414863e-05,1,1,1,0,NA,0.99995,1,1,3999.99999999955,3.06122406451967e-05,0.9998375,1,1,4000.00000000001,9.4349742479651e-05,0.59995,0.6,0.6,4000.00000000052,4.99999999999967e-05,10,10.0075,10.00425,1,1,0.9998375,0.0710868993343329,0.0710867685211877,0.0710867685211877,1233.00275,17345.00675,0.0710867685211877,1233,5
"WST","WST",3,3,3.00725,"weak",1,0.49,0.25,0.09,1,0.351977401129944,0.900510259947879,0.383001997216651,-2539.06357449148,5078.12714898295,0.0152542372881356,443.937999999998,1110,1,1,1,0,NA,0.628343621399177,0,1,3560.3945081343,0.00809983547196489,0.999791666666667,1,1,4000.00000000021,0.000150213963427842,0.972520833333333,0.331250000000001,1,1870.59744118583,0.00367195117069769,0.994311717861206,1,1,1135.25674782179,0.00207608478122716,0.953640500568828,0,1,775.921136314824,0.00741160240642411,0.979098463863007,1,1,3507.03316768454,0.00241594498676247,0.615210274490053,0,1,3577.44366125437,0.00813564167165885,0.999,1,1,1525.33007858892,0.000623459371983684,0.972125,0.25,1,1771.79614883789,0.00380145892028275,0.50725,0,1,1833.53678323631,0.0116441734134631,0.488,0,1,1739.19122887227,0.0119664058665394,0.979098463863007,1.01825,0.52125,0.979098463863007,0.999125,0.5098125,0.406242271929821,0.402938090241343,0.410283315844701,384.49925,946.47775,0.405951115834219,382,5
"WST","SST",3,3,3.00125,"weak",1,0.49,0.25,0.09,1,0.351977401129944,0.900510259947879,0.383001997216651,-2538.18689177087,5076.37378354175,0.0096045197740113,287.193000000003,1111,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9831875,1,1,3628.81022539144,0.00212545169610412,0.993369734789392,1,1,1148.97801567223,0.002353122446694,0.954758190327613,0,1,1657.24690607326,0.00509125634101512,1,1,1,0,NA,1,1,1,0,NA,0.9998125,1,1,3999.9999999996,0.000187500000000009,0.9831875,1,1,3628.81022539144,0.00212545169610412,0.47725,0,1,2041.00138536629,0.0110525414320386,0.4586875,0,1,1944.26240907046,0.0112967693750133,1,1.003,0.48225,1,0.9998125,0.480375,0.406342278277654,0.402938090241343,0.410283315844701,384.31075,945.7795,0.405951115834219,382,5
