"gen_model","fit_model","K_true","K_hat","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","SST",5,5,"strong",1,0.49,1.2,0.09,1,0.668926553672316,0.957215373459028,0.167532808847064,-3523.87352074885,7047.7470414977,0.0180790960451977,244.143999999998,1094,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.370978125,0.2,0.5,470.415317805854,0.00357133911712284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3709875,0.2,0.5,470.181560837238,0.00357200493692468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.025,10.024,0,1,0.99995,0,0.267455516544111,0.265745007680492,0.269488900361384,521.7355,1950.743,0.266836734693878,523,4
"WST","DC-SBM",5,5,"strong",1,0.49,1.2,0.09,1,0.668926553672316,0.697696995847042,0.666481818905793,-2538673.96744253,5077347.93488506,0.989830508474576,119.535,1095,0.994501890215636,1,1,410.906468698484,0.00252936731109529,0.374373791141163,0.1,0.75,1245.75989752233,0.00424656174572495,0.999215415515943,1,1,1861.79104962965,0.000442352710823171,0.390672859653527,0.2,0.5,266.729966106939,0.00668791815200181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99534504391468,0.9,1,278.482921996543,0.0028076923989324,0.384429109159348,0.1,0.75,1438.83809747801,0.00404184582186922,0.999360100376412,1,1,2199.80286308018,0.000368621203780103,0.392346298619824,0.2,0.5,292.83972805131,0.00643336927446387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.847,8.011,0,0.977779171894605,0.9928,0,0.582363264031438,0.560109289617486,0.595054880183358,1082.188,1856.13025,0.28579449747333,509,4
"WST","WST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.8135593220339,1,4.44089209850063e-16,-4815.30885102774,9630.61770205549,0,435.543,1094,1,1,1,0,NA,0.9805,1,1,3464.35760007794,0.00234954648027388,1,1,1,0,NA,0.9999375,1,1,4000.00000000033,6.24999999999974e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9805,1,1,3464.35760007794,0.00234954648027388,1,1,1,0,NA,0.9999375,1,1,4000.00000000033,6.24999999999974e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00075,1.00075,0,1,1,0,0.216302663643625,0.216301489921122,0.216301489921122,1234.012,5705.024,0.216301489921122,1234,4
"WST","SST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.8135593220339,1,4.44089209850063e-16,-4815.35591613119,9630.71183226238,0,348.165000000001,1095,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.216301489921122,0.216301489921122,0.216301489921122,1234,5705,0.216301489921122,1234,4
"WST","DC-SBM",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.8135593220339,1,4.44089209850063e-16,-4850.37755760768,9700.75511521535,0,74.1489999999994,1096,1,1,1,0,NA,0.958,0,1,3999.99999999999,0.00317198918327991,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.958,0,1,3999.99999999999,0.00317198918327991,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.281858019281332,0.281858019281332,0.281858019281332,1608,5705,0.216301489921122,1234,4
"WST","WST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.64265536723164,1,0,-4954.72437983871,9909.44875967743,0,536.351999999999,1095,1,1,1,0,NA,0.573089285714286,0.4,0.7,2953.07059422064,0.00146328916123788,1,1,1,0,NA,0.6,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.573075,0.4,0.7,2953.98105647559,0.00146375381643757,1,1,1,0,NA,0.6,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.997,10,0,0.9997,1,0,0.194726604711476,0.194726604711476,0.194726604711476,901,4627,0.194726604711476,901,4
"WST","SST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.64265536723164,1,0,-5023.12382268051,10046.247645361,0,400.811,1096,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.6,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.6,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.208126215690512,0.208126215690512,0.208126215690512,963,4627,0.194726604711476,901,4
"WST","DC-SBM",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.64265536723164,1,0,-4992.79172562904,9985.58345125809,0,116.66,1097,1,1,1,0,NA,0.52565,0.3,0.7,3999.99999999999,0.0016324630497816,1,1,1,0,NA,0.6,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.52565,0.3,0.7,3999.99999999999,0.0016324630497816,1,1,1,0,NA,0.6,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.758158634104171,0.758158634104171,0.758158634104171,3508,4627,0.194726604711476,901,4
"WST","WST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,2.93389830508475,1,4.44089209850063e-16,-5805.16707846862,11610.3341569372,0,444.195000000002,1096,1,1,1,0,NA,5e-04,0,0,3999.99999999992,0.000353509182604284,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,5e-04,0,0,3999.99999999992,0.000353509182604284,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.264354583393294,0.264354583393294,0.264354583393294,1837,6949,0.264354583393294,1837,4
"WST","SST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,2.93389830508475,1,4.44089209850063e-16,-5814.68719027629,11629.3743805526,0,359.994000000001,1097,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.000125,0,0,4000.00000000035,0.000124999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.000125,0,0,4000.00000000035,0.000124999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0015,1.0015,0,1,1,0,0.264354995104817,0.264354583393294,0.264354583393294,1837.01075,6949.02975,0.264354583393294,1837,4
"WST","DC-SBM",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,2.93389830508475,1,4.44089209850063e-16,-5840.3786700653,11680.7573401306,0,75.637999999999,1098,1,1,1,0,NA,0.00075,0,0,4000.00000000015,0.000432904408104875,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.00075,0,0,4000.00000000015,0.000432904408104875,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.735645416606706,0.735645416606706,0.735645416606706,5112,6949,0.264354583393294,1837,4
"WST","WST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.79406779661017,1,0,-6799.47735238908,13598.9547047782,0,642.953,1097,1,1,1,0,NA,0.24645,0.2,0.4,3419.1571593101,0.00123839655685334,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.24645,0.2,0.4,3419.1571593101,0.00123839655685334,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.238955447397978,0.238955447397978,0.238955447397978,2553,10684,0.238955447397978,2553,4
"WST","SST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.79406779661017,1,0,-6870.10975127448,13740.219502549,0,505.760999999999,1098,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.238955447397978,0.238955447397978,0.238955447397978,2553,10684,0.238955447397978,2553,4
"WST","DC-SBM",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.79406779661017,1,0,-6830.01308859338,13660.0261771868,0,117.187999999998,1099,1,1,1,0,NA,0.259275,0.2,0.4,4000.00000000003,0.00130150569457772,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.259275,0.2,0.4,4000.00000000003,0.00130150569457772,1,1,1,0,NA,0.2,0.2,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.707880943466866,0.707880943466866,0.707880943466866,7563,10684,0.238955447397978,2553,4
"SST","WST",3,1,"weak",1,0.49,0.25,0.09,1,0.375141242937853,1,1.58496250072116,-2720.2613252111,5440.5226504222,0,152.324000000001,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,5
"SST","SST",3,1,"weak",1,0.49,0.25,0.09,1,0.375141242937853,1,1.58496250072116,-2717.42263335078,5434.84526670155,0.00282485875706215,129.907000000001,1099,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.636363636363636,0,1,22,0.104972776216296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.68,0,1,25,0.0952190457139047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.00625,0,1,0.0055,0,0.187662865005238,0,0.426966811356414,94.86925,229.89075,0,0,5
"SST","DC-SBM",3,1,"weak",1,0.49,0.25,0.09,1,0.375141242937853,1,1.58496250072116,-9870049.71503996,19740099.4300799,1,75.3349999999991,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0.148720127276023,0,0.608695652173913,32.739,62.58625,0,0,5
"SST","WST",5,5,"weak",1,0.49,0.25,0.09,1,0.738135593220339,1,0,-3605.77633406868,7211.55266813735,0,379.232,1099,1,1,1,0,NA,0.364491612554113,0,0.666666666666667,4000.00000000011,0.00241182190756362,0.999742075163399,1,1,2301.28591776684,0.000109830379178562,0.500061973667672,0.5,0.5,3136.90848274717,8.82925628359353e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8997875,0.9,0.9,3464.68189985192,6.97047946262697e-05,0.6603875,0.5,0.8,3802.41918679857,0.00141372871042353,0.9998125,1,1,2705.07038954683,7.28177436994843e-05,0.500275,0.5,0.5,2405.305805445,0.000124751685481691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63075,10.034,0,0.360775,0.999075,0,0.455118986620109,0.454924439812402,0.455208333333333,873.0825,1918.361,0.348800834202294,669,5
"SST","SST",5,5,"weak",1,0.49,0.25,0.09,1,0.738135593220339,1,0,-3597.39402850113,7194.78805700227,0.00621468926553672,245.861000000001,1100,1,1,1,0,NA,1,1,1,0,NA,0.999706892299931,1,1,3130.0277631404,0.000130828646349196,0.5200208216982,0.5,0.75,6.10591356579141,0.0276787025499998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.999805357142857,1,1,3195.35649906348,8.30638794170433e-05,0.520485714285714,0.5,0.75,5.92100638708221,0.0281125548936027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61625,9.57925,0,1,0.997921428571429,0,0.349107749089617,0.348800834202294,0.353846153846154,668.62,1915.24925,0.348800834202294,669,5
"SST","DC-SBM",5,5,"weak",1,0.49,0.25,0.09,1,0.738135593220339,1,0,-3611.31142891787,7222.62285783574,0.00338983050847458,120.058999999999,1101,0.992770436507937,0.875,1,3999.99999999986,0.000564473707232813,0.512009126984127,0.3,0.7,4000.00000000012,0.00149498746361499,1,1,1,0,NA,0.500025,0.5,0.5,4000.00000000041,2.49999999999987e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99395,0.9,1,4000.00000000024,0.000477918901717793,0.518575,0.4,0.7,4000.00000000009,0.0014404464812225,1,1,1,0,NA,0.500025,0.5,0.5,4000.00000000041,2.49999999999987e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.756,10,0,0.9756,1,0,0.491200674697333,0.491136600625652,0.491136600625652,942.1455,1918.04625,0.348800834202294,669,5
"SST","WST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.65875706214689,1,4.44089209850063e-16,-5908.35038482617,11816.7007696523,0,513.624,1100,1,1,1,0,NA,0.981125,0.75,1,2788.13852953922,0.00132076705974626,1,1,1,0,NA,0.9998125,1,1,4000.00000000016,0.000108226102026219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.971875,0.75,1,2157.11640964242,0.00175967341258042,1,1,1,0,NA,0.9996875,1,1,4000.00000000005,0.000139684336509024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3375,1.161,0,0.966625,0.9225,0,0.206159754472683,0.205807760588384,0.208254687303385,1627.802,7895.7365,0.205807760588384,1623,5
"SST","SST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.65875706214689,1,4.44089209850063e-16,-5907.40962403698,11814.819248074,0,416.526,1101,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999875,1,1,3999.99999999979,8.83772956510723e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999875,1,1,3999.99999999979,8.83772956510723e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0015,1.0015,0,1,1,0,0.205808370119499,0.205807760588384,0.205807760588384,1623.0105,7886.0275,0.205807760588384,1623,5
"SST","DC-SBM",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.65875706214689,1,4.44089209850063e-16,-5943.76232675223,11887.5246535045,0,73.9959999999992,1102,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.692746639614507,0.692746639614507,0.692746639614507,5463,7886,0.205807760588384,1623,5
"SST","WST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,1.53531073446328,1,0,-5045.22646690831,10090.4529338166,0,546.111999999999,1101,1,1,1,0,NA,0.9454375,0.5,1,3776.3978443875,0.00196234832343024,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9577,0.8,1,4000.0000000002,0.000997083769806204,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,0.4,1,0,0.364540449718301,0.362985685071575,0.364633835162031,1428.487,3918.595,0.339372288849196,1330,5
"SST","SST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,1.53531073446328,1,0,-5099.06561673508,10198.1312334702,0.00225988700564972,404.516000000001,1102,1,1,1,0,NA,1,1,1,0,NA,0.999883140756302,1,1,2534.08427849661,7.391478279612e-05,0.998465047268908,1,1,1417.21421334996,0.000552869143019485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.999905303030303,1,1,2555.71019660005,5.94911978862905e-05,0.998614772727273,1,1,1291.2826424113,0.000504790618717678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34225,8.317,0,1,0.998905303030303,0,0.33481765058686,0.323763501989767,0.339372288849196,1274.2465,3801.928,0.339372288849196,1330,5
"SST","DC-SBM",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,1.53531073446328,0.957215373459028,0.167532808847064,-5080.64235717606,10161.2847143521,0.00225988700564972,117.431,1103,0.998914583333333,1,1,2890.17663318582,0.000256044775284,0.952644642857143,0.75,1,82.6403435493339,0.00826943865322473,1,1,1,0,NA,0.993403571428571,0.9,1,18.712525155062,0.00918462834305628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9992,1,1,2552.76237734848,0.00019606755636374,0.9554625,0.8,1,55.4595492562398,0.00931118203695786,1,1,1,0,NA,0.992775,0.8,1,21.4634489823514,0.00887208534786591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2105,9.83575,0,0.934775,0.997975,0,0.489122916822259,0.475959079283887,0.588854137048621,1907.55325,3902.864,0.343981599795553,1346,5
"SST","WST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,3.17824858757062,1,4.44089209850063e-16,-6421.96437072856,12843.9287414571,0,531.847,1102,1,1,1,0,NA,0.8945,0,1,3999.99999999986,0.0048441192566703,1,1,1,0,NA,0.9993125,1,1,1696.70617193202,0.000371337030862048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.894625,0,1,3999.99999999984,0.00484237952907729,1,1,1,0,NA,0.9993125,1,1,1696.70617193202,0.000371337030862048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00575,1.00675,0,0.99975,1,0,0.351180000394606,0.351177730192719,0.351177730192719,2788.06425,7939.13125,0.351177730192719,2788,5
"SST","SST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,3.17824858757062,1,4.44089209850063e-16,-6421.60635868603,12843.2127173721,0,445.332,1103,1,1,1,0,NA,1,1,1,0,NA,0.999974120082816,1,1,4000.00000000112,2.58799171842614e-05,0.999468167701863,1,1,2422.7484948183,0.000343384929676737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.99996825,1,1,3999.99999999864,3.17500000000054e-05,0.999491,1,1,2509.07722074504,0.000321367225624102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.252,1.12275,0,1,0.99987075,0,0.351183078379989,0.351177730192719,0.351177730192719,2788.205,7939.43775,0.351177730192719,2788,5
"SST","DC-SBM",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,3.17824858757062,1,4.44089209850063e-16,-6456.02619850481,12912.0523970096,0,75.4089999999997,1104,1,1,1,0,NA,0.935,0,1,4000.00000000022,0.00389840344081343,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.935,0,1,4000.00000000022,0.00389840344081343,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.482680438342361,0.482680438342361,0.482680438342361,3832,7939,0.351177730192719,2788,5
"SST","WST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,4.62175141242938,1,0,-7079.4559161601,14158.9118323202,0,542.986000000001,1103,1,1,1,0,NA,0.9019375,0.5,1,4000.00000000026,0.0030606877864082,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92025,0.9,1,3999.99999999984,0.000635480396104769,0.848975,0.7,0.9,3999.99999999991,0.00119377284989831,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.405,5,0,0.2405,0.5,0,0.425885409544647,0.425885409544647,0.425885409544647,6229,14626,0.422330097087379,6177,5
"SST","SST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,4.62175141242938,1,0,-7115.11645020494,14230.2329004099,0,407.525000000001,1104,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,0,1,0.5,0,0.420689183645563,0.420689183645563,0.420689183645563,6153,14626,0.422330097087379,6177,5
"SST","DC-SBM",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,4.62175141242938,1,0,-7097.15110850599,14194.302217012,0,118.864000000001,1105,0.998300604229607,1,1,3971.99999999989,0.000239836835191754,0.951830671845778,0.666666666666667,1,3972.00000000015,0.0015205956176725,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98475,0.9,1,4000.00000000016,0.000568498172858209,0.942225,0.7,1,4000.00000000025,0.00124258736094783,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6915,5,0,0.56915,0.5,0,0.473335156570491,0.473335156570491,0.473335156570491,6923,14626,0.422330097087379,6177,5
"SST","WST",3,3,"strong",1,0.49,1.2,0.09,1,0.364124293785311,1,4.44089209850063e-16,-2335.17896095904,4670.35792191807,0.00790960451977401,224.185000000001,1104,1,1,1,0,NA,0.99725,1,1,2396.1803066598,0.00103902153865377,1,1,1,0,NA,0.9999375,1,1,4000.00000000019,6.24999999999985e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9973125,1,1,2373.43391080303,0.00103455326775892,1,1,1,0,NA,0.9999375,1,1,4000.00000000019,6.24999999999985e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00175,1.0015,0,0.999875,0.9998125,0,0.0880495160898462,0.088,0.088,77.05425,875.118,0.088,77,5
"SST","SST",3,3,"strong",1,0.49,1.2,0.09,1,0.364124293785311,1,4.44089209850063e-16,-2327.43011797035,4654.86023594071,0.00112994350282486,145.531999999999,1105,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99875,1,1,521.397377189468,0.000946706763156834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99875,1,1,521.397377189468,0.000946706763156834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012,1.012,0,1,1,0,0.0880039866016572,0.088,0.088,77.0085,875.0565,0.088,77,5
"SST","DC-SBM",3,3,"strong",1,0.49,1.2,0.09,1,0.364124293785311,1,4.44089209850063e-16,-2374.80195440801,4749.60390881603,0,75.7029999999995,1106,1,1,1,0,NA,0.99525,1,1,432.322763157415,0.0033072204138819,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.99525,1,1,432.322763157415,0.0033072204138819,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.911976505152489,0.909836065573771,0.915375446960667,794.095,870.744,0.088,77,5
"SST","WST",5,4,"strong",1,0.49,1.2,0.09,1,0.518079096045198,0.738320520402129,0.4,-2795.75838087571,5591.51676175143,0.000564971751412429,293.793,1105,1,1,1,0,NA,0.909991071428571,0.75,1,3458.68099206288,0.00205197075023862,1,1,1,0,NA,0.999925,1,1,4000.00000000046,7.49999999999957e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9099875,0.75,1,3458.61184612098,0.00205209336299382,1,1,1,0,NA,0.999925,1,1,4000.00000000046,7.49999999999957e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00075,4.0015,0,0.999925,1,0,0.108266050202465,0.107784431137725,0.110816191108162,162.79225,1503.61675,0.107784431137725,162,5
"SST","SST",5,4,"strong",1,0.49,1.2,0.09,1,0.518079096045198,0.738320520402129,0.4,-2784.11709919434,5568.23419838869,0.0096045197740113,191.596000000001,1106,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.998675,1,1,2067.43152288432,0.000396987826229549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.998675,1,1,2067.43152288432,0.000396987826229549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.045,4.045,0,1,1,0,0.107849004594841,0.107784431137725,0.108609271523179,162.113,1503.1445,0.107784431137725,162,5
