gen_model,K_true,hierch,psi_mean,kappa_mean,rep_id,looic__WST,looic__SST,looic__DC-SBM,elpd__WST,elpd__SST,elpd__DC-SBM,pk_bad__WST,pk_bad__SST,pk_bad__DC-SBM,best_rep_looic,win_WST,win_SST,win_DC,split,win_credit_WST,win_credit_SST,win_credit_DC,dloo_WST_vs_SST,dloo_WST_vs_DC,dloo_SST_vs_DC,ordered_best_rep,dloo_ordered_best_vs_DC
SST,5,medium,0.7,0.75,3,5021.36505856754,5023.16318965429,5071.36236906361,-2510.68252928377,-2511.58159482714,-2535.6811845318002,0.0225988700564972,0.0203389830508475,0.0271186440677966,5021.36505856754,TRUE,FALSE,FALSE,1,1,0,0,-1.7981310867508,-49.997310496069986,-48.199179409319186,5021.36505856754,-49.997310496069986
SST,3,medium,0.7,6,3,13888.8758680828,13886.8275677361,13886.8623241995,-6944.43793404141,-6943.41378386807,-6943.43116209977,0.00677966101694915,0.00451977401129944,0,13886.8275677361,FALSE,TRUE,FALSE,1,0,1,0,2.0483003466997616,2.013543883300372,-0.03475646339938976,13886.8275677361,-0.03475646339938976
SST,3,weak,0.2,6,3,13783.7776401091,13781.8271809932,13785.0491962077,-6891.88882005455,-6890.91359049659,-6892.52459810383,0.0096045197740113,0.0107344632768362,0.0096045197740113,13781.8271809932,FALSE,TRUE,FALSE,1,0,1,0,1.9504591159002302,-1.2715560985998309,-3.222015214500061,13781.8271809932,-3.222015214500061
SST,5,medium,0.7,1.5,3,7432.0259645608,7428.43532044183,7415.321812663,-3716.0129822804,-3714.21766022091,-3707.6609063315,0.0146892655367232,0.00282485875706215,0.00225988700564972,7415.321812663,FALSE,FALSE,TRUE,1,0,0,1,3.5906441189699763,16.70415189780033,13.113507778830353,7428.43532044183,13.113507778830353
SST,3,strong,1.3,6,3,12089.7641470587,12088.4441075239,12087.3035129247,-6044.88207352936,-6044.22205376196,-6043.65175646233,0.00225988700564972,0,0,12087.3035129247,FALSE,FALSE,TRUE,1,0,0,1,1.3200395348012535,2.460634134000429,1.1405945991991757,12088.4441075239,1.1405945991991757
SST,5,weak,0.2,1.5,3,8032.98729901145,8036.14656578712,8035.06440090292,-4016.49364950573,-4018.07328289356,-4017.53220045146,0.00677966101694915,0.00677966101694915,0.00564971751412429,8032.98729901145,TRUE,FALSE,FALSE,1,1,0,0,-3.159266775670403,-2.0771018914701926,1.0821648842002105,8032.98729901145,-2.0771018914701926
SST,5,strong,1.3,1.5,3,7123.25411937754,7118.18703185792,7117.13800219357,-3561.62705968877,-3559.09351592896,-3558.56900109679,0.0214689265536723,0.0112994350282486,0.0248587570621469,7117.13800219357,FALSE,FALSE,TRUE,1,0,0,1,5.0670875196192355,6.116117183969436,1.0490296643502006,7118.18703185792,1.0490296643502006
SST,8,medium,0.7,0.75,3,5916.07969261927,5911.05771627788,5905.31557113894,-2958.03984630963,-2955.52885813894,-2952.65778556947,0.00903954802259887,0.00734463276836158,0,5905.31557113894,FALSE,FALSE,TRUE,1,0,0,1,5.021976341389745,10.764121480329777,5.742145138940032,5911.05771627788,5.742145138940032
SST,5,weak,0.2,3,3,9572.74451857708,9568.26882156407,9571.37191886119,-4786.37225928854,-4784.13441078203,-4785.68595943059,0.00395480225988701,0.00225988700564972,0,9568.26882156407,FALSE,TRUE,FALSE,1,0,1,0,4.475697013009267,1.3725997158890095,-3.1030972971202573,9568.26882156407,-3.1030972971202573
SST,5,strong,1.3,3,3,10430.9469389584,10430.2251591664,10424.754712658,-5215.4734694792,-5215.11257958321,-5212.37735632901,0.00790960451977401,0.00564971751412429,0.00338983050847458,10424.754712658,FALSE,FALSE,TRUE,1,0,0,1,0.721779791998415,6.192226300399852,5.470446508401437,10430.2251591664,5.470446508401437
SST,5,medium,0.7,3,3,10653.5528216234,10643.6745999169,10650.1071381723,-5326.77641081169,-5321.83729995845,-5325.05356908615,0.00564971751412429,0.00169491525423729,0,10643.6745999169,FALSE,TRUE,FALSE,1,0,1,0,9.878221706499971,3.4456834511001944,-6.432538255399777,10643.6745999169,-6.432538255399777
SST,8,weak,0.2,0.75,3,5725.95336849533,5726.60994472345,5958.35591267764,-2862.97668424766,-2863.30497236172,-2979.17795633882,0.00508474576271186,0.00677966101694915,0.0124293785310734,5725.95336849533,TRUE,FALSE,FALSE,1,1,0,0,-0.6565762281197749,-232.4025441823096,-231.74596795418984,5725.95336849533,-232.4025441823096
SST,8,strong,1.3,0.75,3,5224.91142350913,5213.31594594557,5440.38018944989,-2612.45571175456,-2606.65797297279,-2720.19009472495,0.015819209039548,0.0225988700564972,0.00621468926553672,5213.31594594557,FALSE,TRUE,FALSE,1,0,1,0,11.595477563560053,-215.46876594076002,-227.06424350432007,5213.31594594557,-227.06424350432007
SST,5,weak,0.2,6,3,13185.7428406807,13176.722669201,13184.0252045605,-6592.87142034036,-6588.36133460048,-6592.01260228024,0.00169491525423729,0.00112994350282486,0,13176.722669201,FALSE,TRUE,FALSE,1,0,1,0,9.020171479698547,1.7176361202000408,-7.302535359498506,13176.722669201,-7.302535359498506
SST,5,medium,0.7,6,3,12788.1448124082,12790.5476982752,12785.738273025,-6394.07240620409,-6395.27384913761,-6392.86913651252,0,0,0,12785.738273025,FALSE,FALSE,TRUE,1,0,0,1,-2.402885867000805,2.406539383200652,4.809425250201457,12788.1448124082,2.406539383200652
SST,5,strong,1.3,6,3,13555.4965106255,13548.7729388293,13552.5352041861,-6777.74825531277,-6774.38646941467,-6776.26760209306,0,0,0,13548.7729388293,FALSE,TRUE,FALSE,1,0,1,0,6.723571796201213,2.9613064393997774,-3.7622653568014357,13548.7729388293,-3.7622653568014357
SST,8,medium,0.7,1.5,3,7416.86635353555,7409.21005582072,7407.84003693246,-3708.43317676778,-3704.60502791036,-3703.92001846623,0.0124293785310734,0.00790960451977401,0.0288135593220339,7407.84003693246,FALSE,FALSE,TRUE,1,0,0,1,7.656297714829634,9.026316603089981,1.370018888260347,7409.21005582072,1.370018888260347
SST,8,strong,1.3,1.5,3,6676.18215707219,6638.58749237102,6689.76136830222,-3338.0910785361,-3319.29374618551,-3344.88068415111,0.00112994350282486,0.00395480225988701,0.00734463276836158,6638.58749237102,FALSE,TRUE,FALSE,1,0,1,0,37.594664701170586,-13.579211230029614,-51.1738759312002,6638.58749237102,-51.1738759312002
SST,8,weak,0.2,1.5,3,7578.57609506729,7559.57591350614,7854.54351167059,-3789.28804753364,-3779.78795675307,-3927.27175583529,0.0192090395480226,0.0186440677966102,0.0163841807909605,7559.57591350614,FALSE,TRUE,FALSE,1,0,1,0,19.000181561150384,-275.9674166033001,-294.96759816445046,7559.57591350614,-294.96759816445046
WST,3,weak,0.2,0.75,3,6110.75707701551,6103.57151673955,6095.38057431534,-3055.37853850775,-3051.78575836977,-3047.69028715767,0.00847457627118644,0.00564971751412429,0,6095.38057431534,FALSE,FALSE,TRUE,1,0,0,1,7.185560275959688,15.376502700170022,8.190942424210334,6103.57151673955,8.190942424210334
WST,3,medium,0.7,0.75,3,6094.25792901836,6101.28433238623,6085.39488034642,-3047.12896450918,-3050.64216619312,-3042.69744017321,0.00621468926553672,0.00564971751412429,0.011864406779661,6085.39488034642,FALSE,FALSE,TRUE,1,0,0,1,-7.026403367869534,8.863048671940305,15.88945203980984,6094.25792901836,8.863048671940305
SST,8,medium,0.7,3,3,9429.91781087087,9414.41229573117,9560.27754769854,-4714.95890543544,-4707.20614786559,-4780.13877384927,0.00282485875706215,0.00903954802259887,0.00395480225988701,9414.41229573117,FALSE,TRUE,FALSE,1,0,1,0,15.505515139699128,-130.35973682767144,-145.86525196737057,9414.41229573117,-145.86525196737057
SST,8,weak,0.2,3,3,10737.8926081979,10738.1558036149,10859.9882634233,-5368.94630409893,-5369.07790180747,-5429.99413171167,0,0,0.00847457627118644,10737.8926081979,TRUE,FALSE,FALSE,1,1,0,0,-0.2631954169992241,-122.09565522539924,-121.83245980840002,10737.8926081979,-122.09565522539924
WST,3,strong,1.3,0.75,3,6838.11430450012,6836.43353277991,6831.35921893426,-3419.05715225006,-3418.21676638996,-3415.67960946713,0.0333333333333333,0.0542372881355932,0.0299435028248588,6831.35921893426,FALSE,FALSE,TRUE,1,0,0,1,1.680771720210032,6.7550855658600995,5.074313845650067,6836.43353277991,5.074313845650067
WST,3,weak,0.2,1.5,3,6444.56834890041,6461.56409947791,6432.5114029187,-3222.28417445021,-3230.78204973896,-3216.25570145935,0.0135593220338983,0.00790960451977401,0.0429378531073446,6432.5114029187,FALSE,FALSE,TRUE,1,0,0,1,-16.995750577500075,12.05694598170976,29.052696559209835,6444.56834890041,12.05694598170976
WST,3,strong,1.3,1.5,3,5529.80900825787,5533.82862443851,5516.29023188811,-2764.90450412894,-2766.91431221925,-2758.14511594406,0.00847457627118644,0.0361581920903955,0.0209039548022599,5516.29023188811,FALSE,FALSE,TRUE,1,0,0,1,-4.019616180639787,13.518776369760417,17.538392550400204,5529.80900825787,13.518776369760417
SST,8,strong,1.3,3,3,9950.80157505749,9926.94708922554,9952.7237444699,-4975.40078752874,-4963.47354461277,-4976.36187223495,0.00169491525423729,0,0,9926.94708922554,FALSE,TRUE,FALSE,1,0,1,0,23.854485831951024,-1.9221694124098576,-25.77665524436088,9926.94708922554,-25.77665524436088
WST,3,medium,0.7,1.5,3,8702.7430124469,8707.46806765879,8699.84398100028,-4351.37150622345,-4353.7340338294,-4349.92199050014,0.00338983050847458,0.0231638418079096,0,8699.84398100028,FALSE,FALSE,TRUE,1,0,0,1,-4.725055211891231,2.8990314466191194,7.62408665851035,8702.7430124469,2.8990314466191194
SST,8,weak,0.2,6,3,13379.4812183306,13357.3209912003,13378.598996943,-6689.74060916528,-6678.66049560016,-6689.2994984715,0,0,0,13357.3209912003,FALSE,TRUE,FALSE,1,0,1,0,22.160227130299972,0.882221387601021,-21.27800574269895,13357.3209912003,-21.27800574269895
SST,8,medium,0.7,6,3,13893.4998411134,13868.0849584397,14506.8964890379,-6946.74992055668,-6934.04247921987,-7253.44824451897,0,0,0,13868.0849584397,FALSE,TRUE,FALSE,1,0,1,0,25.41488267370005,-613.3966479244991,-638.8115305981992,13868.0849584397,-638.8115305981992
SST,8,strong,1.3,6,3,13192.0239932953,13203.5045103879,13526.1844761072,-6596.01199664765,-6601.75225519393,-6763.09223805358,0,0,0,13192.0239932953,TRUE,FALSE,FALSE,1,1,0,0,-11.480517092599257,-334.1604828118998,-322.6799657193005,13192.0239932953,-334.1604828118998
WST,5,weak,0.2,0.75,3,5107.95819607758,5108.44503911534,5102.25447869022,-2553.97909803879,-2554.22251955767,-2551.12723934511,0.00282485875706215,0.00395480225988701,5.6497175141242e-4,5102.25447869022,FALSE,FALSE,TRUE,1,0,0,1,-0.48684303775917215,5.703717387360484,6.190560425119656,5107.95819607758,5.703717387360484
WST,3,weak,0.2,3,3,10685.839885897,10685.7481623481,10682.5837438354,-5342.91994294852,-5342.87408117403,-5341.29187191769,0.00451977401129944,0.00395480225988701,0.00395480225988701,10682.5837438354,FALSE,FALSE,TRUE,1,0,0,1,0.09172354889960843,3.256142061600258,3.1644185127006494,10685.7481623481,3.1644185127006494
WST,3,medium,0.7,3,3,9351.48917151672,9370.51385037736,9348.39499266855,-4675.74458575836,-4685.25692518868,-4674.19749633427,0.00169491525423729,0.00395480225988701,0,9348.39499266855,FALSE,FALSE,TRUE,1,0,0,1,-19.02467886064005,3.094178848170486,22.118857708810538,9351.48917151672,3.094178848170486
WST,5,strong,1.3,0.75,3,4771.08105563495,4759.86524230302,4759.0030588544,-2385.54052781747,-2379.93262115151,-2379.5015294272,0.0169491525423729,0.0175141242937853,0.0514124293785311,4759.0030588544,FALSE,FALSE,TRUE,1,0,0,1,11.215813331929894,12.077996780550166,0.8621834486202715,4759.86524230302,0.8621834486202715
WST,3,strong,1.3,3,3,9542.56068409172,9540.9130515861,9539.34219376811,-4771.28034204586,-4770.45652579305,-4769.67109688406,0,0.00338983050847458,0,9539.34219376811,FALSE,FALSE,TRUE,1,0,0,1,1.6476325056210044,3.21849032361024,1.5708578179892356,9540.9130515861,1.5708578179892356
WST,5,medium,0.7,0.75,3,5796.76673835993,5814.09184667789,5832.03394294351,-2898.38336917997,-2907.04592333894,-2916.01697147176,0.00621468926553672,0.00338983050847458,0.0796610169491525,5796.76673835993,TRUE,FALSE,FALSE,1,1,0,0,-17.325108317960257,-35.26720458357977,-17.94209626561951,5796.76673835993,-35.26720458357977
WST,3,weak,0.2,6,3,11583.5543902157,11583.6119141531,11581.469249603,-5791.77719510784,-5791.80595707654,-5790.73462480149,0.00451977401129944,0,0,11581.469249603,FALSE,FALSE,TRUE,1,0,0,1,-0.05752393739930994,2.085140612700343,2.142664550099653,11583.5543902157,2.085140612700343
WST,3,medium,0.7,6,3,13077.0152691826,13160.3271545764,13074.9202307546,-6538.50763459128,-6580.16357728822,-6537.4601153773,0,0,0,13074.9202307546,FALSE,FALSE,TRUE,1,0,0,1,-83.31188539379946,2.0950384280004073,85.40692382179986,13077.0152691826,2.0950384280004073
WST,5,weak,0.2,1.5,3,7156.75684849227,7149.60825635732,7150.74675481769,-3578.37842424613,-3574.80412817866,-3575.37337740885,0.00564971751412429,0.0141242937853107,0.0225988700564972,7149.60825635732,FALSE,TRUE,FALSE,1,0,1,0,7.148592134950377,6.0100936745802755,-1.1384984603701014,7149.60825635732,-1.1384984603701014
WST,3,strong,1.3,6,3,12205.7611424164,12231.3884349919,12203.2681726031,-6102.88057120822,-6115.69421749595,-6101.63408630157,0,0,0,12203.2681726031,FALSE,FALSE,TRUE,1,0,0,1,-25.627292575500178,2.4929698133000784,28.120262388800256,12205.7611424164,2.4929698133000784
WST,5,medium,0.7,1.5,3,7522.89018334627,7535.2141136485,7522.71615496483,-3761.44509167314,-3767.60705682425,-3761.35807748241,0.0146892655367232,0.0350282485875706,0.0429378531073446,7522.71615496483,FALSE,FALSE,TRUE,1,0,0,1,-12.32393030223011,0.17402838143971167,12.497958683669822,7522.89018334627,0.17402838143971167
WST,5,strong,1.3,1.5,3,6767.40503329765,6759.32147499185,6754.57691207331,-3383.70251664882,-3379.66073749592,-3377.28845603665,0.00621468926553672,0.0112994350282486,0,6754.57691207331,FALSE,FALSE,TRUE,1,0,0,1,8.08355830580058,12.828121224340066,4.744562918539486,6759.32147499185,4.744562918539486
WST,5,weak,0.2,3,3,9001.13732009315,9015.06689420692,8992.99850923491,-4500.56866004658,-4507.53344710346,-4496.49925461746,0.00847457627118644,0.00621468926553672,0.00395480225988701,8992.99850923491,FALSE,FALSE,TRUE,1,0,0,1,-13.929574113770286,8.138810858239594,22.06838497200988,9001.13732009315,8.138810858239594
WST,5,medium,0.7,3,3,11209.838245099,11266.8831698841,11207.8230755983,-5604.91912254948,-5633.44158494204,-5603.91153779915,0.00282485875706215,0.00225988700564972,0.00338983050847458,11207.8230755983,FALSE,FALSE,TRUE,1,0,0,1,-57.0449247851011,2.015169500698903,59.060094285800005,11209.838245099,2.015169500698903
WST,8,weak,0.2,0.75,3,5075.39639829501,5082.47611895195,5143.76708070221,-2537.69819914751,-2541.23805947597,-2571.8835403511,0.00338983050847458,0.00395480225988701,0.0163841807909605,5075.39639829501,TRUE,FALSE,FALSE,1,1,0,0,-7.079720656940481,-68.37068240719964,-61.29096175025916,5075.39639829501,-68.37068240719964
WST,5,strong,1.3,3,3,9659.68790519694,9687.41016965939,9654.08545167935,-4829.84395259847,-4843.7050848297,-4827.04272583967,0,0,0,9654.08545167935,FALSE,FALSE,TRUE,1,0,0,1,-27.722264462448948,5.60245351759113,33.32471798004008,9659.68790519694,5.60245351759113
WST,8,medium,0.7,0.75,3,5171.65403074203,5188.75100939643,5225.13916734174,-2585.82701537102,-2594.37550469822,-2612.56958367087,0.0271186440677966,0.0192090395480226,0.0440677966101695,5171.65403074203,TRUE,FALSE,FALSE,1,1,0,0,-17.096978654400118,-53.48513659971013,-36.38815794531001,5171.65403074203,-53.48513659971013
WST,5,weak,0.2,6,3,10021.2559981431,10068.3789145608,10020.6468165554,-5010.62799907153,-5034.18945728038,-5010.32340827772,0,5.6497175141242e-4,0,10020.6468165554,FALSE,FALSE,TRUE,1,0,0,1,-47.12291641770025,0.609181587700732,47.732098005400985,10021.2559981431,0.609181587700732
WST,8,strong,1.3,0.75,3,4872.7576566369,4839.82529852007,4842.87415150002,-2436.37882831845,-2419.91264926004,-2421.43707575001,0.00677966101694915,0.0175141242937853,0.0141242937853107,4839.82529852007,FALSE,TRUE,FALSE,1,0,1,0,32.93235811683007,29.88350513687965,-3.048852979950425,4839.82529852007,-3.048852979950425
WST,5,medium,0.7,6,3,13267.8465158406,13335.6479379683,13265.0675524726,-6633.9232579203,-6667.82396898416,-6632.5337762363,0,0.00508474576271186,0,13265.0675524726,FALSE,FALSE,TRUE,1,0,0,1,-67.80142212770079,2.7789633680004044,70.5803854957012,13267.8465158406,2.7789633680004044
WST,5,strong,1.3,6,3,12927.7690588229,12935.8413578711,12924.4437522412,-6463.88452941147,-6467.92067893554,-6462.22187612059,0,0,0,12924.4437522412,FALSE,FALSE,TRUE,1,0,0,1,-8.072299048200875,3.3253065816988965,11.397605629899772,12927.7690588229,3.3253065816988965
WST,8,weak,0.2,1.5,3,7424.36428889559,7497.45532332386,7450.66065683035,-3712.1821444478,-3748.72766166193,-3725.33032841518,0.00790960451977401,0.0169491525423729,0.00338983050847458,7424.36428889559,TRUE,FALSE,FALSE,1,1,0,0,-73.09103442827018,-26.296367934759473,46.794666493510704,7424.36428889559,-26.296367934759473
WST,8,medium,0.7,1.5,3,7614.41355205537,7714.86420439845,7689.17484974578,-3807.20677602768,-3857.43210219922,-3844.58742487289,0.0107344632768362,0.00790960451977401,0.0096045197740113,7614.41355205537,TRUE,FALSE,FALSE,1,1,0,0,-100.45065234308004,-74.76129769041017,25.689354652669863,7614.41355205537,-74.76129769041017
WST,8,strong,1.3,1.5,3,7136.31992526196,7123.36639308377,7076.14288415598,-3568.15996263098,-3561.68319654189,-3538.07144207799,0.00282485875706215,0.00225988700564972,0,7076.14288415598,FALSE,FALSE,TRUE,1,0,0,1,12.953532178189562,60.1770411059797,47.223508927790135,7123.36639308377,47.223508927790135
SST,3,medium,0.7,0.75,4,5778.70891993985,5778.34348919122,5771.80505249689,-2889.35445996992,-2889.17174459561,-2885.90252624844,0.00451977401129944,0.00169491525423729,0,5771.80505249689,FALSE,FALSE,TRUE,1,0,0,1,0.36543074862947833,6.903867442959381,6.538436694329903,5778.34348919122,6.538436694329903
SST,3,weak,0.2,0.75,4,6456.18895545039,6436.88766021304,6462.89693621137,-3228.09447772519,-3218.44383010652,-3231.44846810568,0.00282485875706215,0.00225988700564972,0.0412429378531073,6436.88766021304,FALSE,TRUE,FALSE,1,0,1,0,19.301295237349223,-6.707980760980718,-26.00927599832994,6436.88766021304,-26.00927599832994
SST,3,strong,1.3,0.75,4,4553.05112239475,4559.13932399159,4547.47707386077,-2276.52556119738,-2279.5696619958,-2273.73853693038,0.00282485875706215,0.00677966101694915,0.0847457627118644,4547.47707386077,FALSE,FALSE,TRUE,1,0,0,1,-6.088201596840008,5.574048533979294,11.662250130819302,4553.05112239475,5.574048533979294
WST,8,weak,0.2,3,3,9900.03450349891,9883.58805953466,9898.61555917834,-4950.01725174946,-4941.79402976733,-4949.30777958917,0.00621468926553672,0.00621468926553672,0.00621468926553672,9883.58805953466,FALSE,TRUE,FALSE,1,0,1,0,16.44644396424883,1.4189443205686985,-15.02749964368013,9883.58805953466,-15.02749964368013
SST,3,weak,0.2,1.5,4,6730.02140718166,6725.77386620321,6719.99361397997,-3365.01070359083,-3362.8869331016,-3359.99680698998,0.00169491525423729,0.00282485875706215,5.6497175141242e-4,6719.99361397997,FALSE,FALSE,TRUE,1,0,0,1,4.247540978450161,10.027793201689747,5.780252223239586,6725.77386620321,5.780252223239586
WST,8,strong,1.3,3,3,9415.78993210883,9429.77439017681,9470.55357331636,-4707.89496605442,-4714.8871950884,-4735.27678665818,0.00225988700564972,0.00169491525423729,0,9415.78993210883,TRUE,FALSE,FALSE,1,1,0,0,-13.984458067980086,-54.76364120752987,-40.77918313954979,9415.78993210883,-54.76364120752987
SST,3,strong,1.3,1.5,4,5793.76808435987,5792.4685922851,5799.42924123439,-2896.88404217993,-2896.23429614255,-2899.7146206172,0.00282485875706215,0.0096045197740113,0.0367231638418079,5792.4685922851,FALSE,TRUE,FALSE,1,0,1,0,1.2994920747696597,-5.661156874520202,-6.960648949289862,5792.4685922851,-6.960648949289862
WST,8,medium,0.7,3,3,9896.80062185086,9927.18735883438,9894.54069964979,-4948.40031092543,-4963.59367941719,-4947.27034982489,0.00338983050847458,0.00677966101694915,0.00169491525423729,9894.54069964979,FALSE,FALSE,TRUE,1,0,0,1,-30.386736983520677,2.259922201070367,32.646659184591044,9896.80062185086,2.259922201070367
SST,3,medium,0.7,1.5,4,8310.25163236715,8303.40235736193,8305.98478871037,-4155.12581618357,-4151.70117868097,-4152.99239435518,0.00338983050847458,0.00169491525423729,0,8303.40235736193,FALSE,TRUE,FALSE,1,0,1,0,6.8492750052191695,4.266843656780111,-2.5824313484390586,8303.40235736193,-2.5824313484390586
WST,8,medium,0.7,6,3,13593.2198058424,14250.234977781,13517.5327569594,-6796.60990292122,-7125.11748889052,-6758.7663784797,0,0.00677966101694915,0,13517.5327569594,FALSE,FALSE,TRUE,1,0,0,1,-657.0151719385995,75.6870488830009,732.7022208216003,13593.2198058424,75.6870488830009
WST,8,weak,0.2,6,3,13410.8156491797,13456.4607776171,13411.8646417442,-6705.40782458986,-6728.23038880855,-6705.9323208721,0,0,0,13410.8156491797,TRUE,FALSE,FALSE,1,1,0,0,-45.64512843739976,-1.048992564499713,44.59613587290005,13410.8156491797,-1.048992564499713
WST,8,strong,1.3,6,3,11847.9772215771,11893.4136092381,11838.1317010807,-5923.98861078857,-5946.70680461907,-5919.06585054037,0.00169491525423729,0,0,11838.1317010807,FALSE,FALSE,TRUE,1,0,0,1,-45.43638766099866,9.84552049640115,55.28190815739981,11847.9772215771,9.84552049640115
SST,3,medium,0.7,3,4,10289.3592411007,10287.2561383546,10287.0529972963,-5144.67962055036,-5143.62806917731,-5143.52649864816,0.00169491525423729,0.00508474576271186,0.00395480225988701,10287.0529972963,FALSE,FALSE,TRUE,1,0,0,1,2.1031027460994665,2.3062438043998554,0.20314105830038898,10287.2561383546,0.20314105830038898
SST,3,weak,0.2,3,4,10524.6915678748,10520.7471220059,10519.9101549791,-5262.34578393738,-5260.37356100296,-5259.95507748955,0.00847457627118644,0.00847457627118644,0.0096045197740113,10519.9101549791,FALSE,FALSE,TRUE,1,0,0,1,3.944445868899493,4.781412895699759,0.8369670268002665,10520.7471220059,0.8369670268002665
