"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","rep_id"
"SST","SST",3,3,3.01688888888889,"weak",1.5,0.81,0.2,0.09,1.5,1,4.44089209850063e-16,-4247.82085798967,8495.64171597935,0.00903954802259887,3000.971,1006,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.604996325960986,0.586798912504004,0.623015526163687,4425,0.000140705917921456,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.988474576271186,1,1,4424.99999999974,0.00160473617627737,0.988474576271186,1,1,4424.99999999974,0.00160473617627737,1,1,0.988474576271186,1,1,0.988474576271186,1,1,1,0,0,0,0.916040770870073,0.89180053952682,0.943758970303428,0.140710947819628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394110033116544,0.394110985277463,0.394865987164968,1044.27666666667,2649.71111111111,4425,0.394110985277463,1044,1
"SST","DC-SBM",3,3,3,"weak",1.5,0.81,0.2,0.09,1.5,1,4.44089209850063e-16,-4228.80328819065,8457.6065763813,0.00847457627118644,132.332,1007,1,1,1,0,NA,0.952713178294574,0,1,2580.00000000005,0.00417951104809795,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.586103387823841,0.564093625451059,0.610205827340461,4500.00000000001,0.00017502440112387,0.573333333333333,0,1,4499.99999999963,0.00737377627962564,0.546222222222222,0,1,4500.00000000012,0.00742246738243461,1,1,1,0,NA,1,1,1,0,NA,0.983111111111111,1,1,4524.40309020038,0.00191588508568546,0.983111111111111,1,1,4524.40309020038,0.00191588508568546,0.573333333333333,1,0.983111111111111,0.573333333333333,1,0.983111111111111,1,1,1,0,0,0,0.972294608046087,0.892373812524916,0.998492917662105,0.235351303009298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394842496116189,0.394865987164968,0.394865987164968,1045.91555555556,2648.94355555556,4500,0.394110985277463,1044,1
"SST","WST",3,3,4.01111111111111,"medium",1.5,0.81,0.7,0.09,1.5,0.901847473951493,0.317480759734316,-3384.90382279211,6769.80764558423,0.00847457627118644,627.024,1006,1,1,1,0,NA,0.967720242098184,0,1,1337.124404511,0.0048350416438778,1,1,1,0,NA,1,1,1,0,NA,0.950530035335689,0,1,1414.99999999999,0.00576672202626096,0.607773851590106,0,1,1415.00000000002,0.0129841813482912,0.699902442171293,0.675046139101479,0.723440842736543,1487,0.000325199350309772,1,1,1,0,NA,0.967720242098184,0,1,1337.124404511,0.0048350416438778,1,1,1,0,NA,1,1,1,0,NA,0.904505716207128,0,1,1295.23850098254,0.00816893711252284,0.578345662407532,0,1,1487,0.0128103979989803,1,1,0.951580363147276,1,1,0.951580363147276,1,1,1,0,0,0,0.978871436365767,0.930447343334042,0.999837144448493,0.164271161569956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298916020369538,0.29182156133829,0.310823412222169,489.118666666667,1635.71266666667,1487,0.295112781954887,471,1
"SST","SST",3,3,3.08088888888889,"medium",1.5,0.81,0.7,0.09,1.5,0.856974382493612,0.417421361395476,-3383.96961446756,6767.93922893513,0.0146892655367232,2614.982,1007,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.961431812452735,0,1,3966.99999999998,0.00305771852465893,0.682631711620872,0,1,3967.00000000005,0.00739092235176984,0.703223377168549,0.680288116815365,0.725790133065819,3908.10869964584,0.000183329858657189,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.918372261016133,0,1,4152.99999999994,0.00424912580866054,0.652058752708885,0,1,4152.99999999997,0.00739209687928865,1,1,0.955213098964604,1,1,0.955213098964604,1,1,1,0,0,0,0.896789585080548,0.889265266660329,0.909013617456155,0.696211330844216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294935180881858,0.290281329923274,0.298883104902478,471.041555555556,1597.03111111111,4153,0.293670886075949,464,1
"SST","DC-SBM",3,3,3,"medium",1.5,0.81,0.7,0.09,1.5,0.901847473951493,0.317480759734316,-3378.72004935634,6757.44009871268,0.0129943502824859,127.812,1008,1,1,1,0,NA,0.970444444444444,0,1,4500.00000000001,0.00252491583539966,1,1,1,0,NA,1,1,1,0,NA,0.948879551820728,0,1,4284.00000000029,0.00336533911287843,0.61671335200747,0,1,4283.99999999992,0.00742898503789373,0.704890509163473,0.68104406764597,0.727679984842386,4236.52407877285,0.000183893109130909,1,1,1,0,NA,0.970444444444444,0,1,4500.00000000001,0.00252491583539966,1,1,1,0,NA,1,1,1,0,NA,0.903333333333333,0,1,4500.0000000002,0.00440559319939896,0.587111111111111,0,1,4214.54988233791,0.00758489213056485,1,1,0.952,1,1,0.952,1,1,1,0,0,0,0.978610114287817,0.931270402156708,0.999734011876729,0.175446566890258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29560292464625,0.291772151898734,0.300124533001245,471.559333333333,1595.19622222222,4500,0.295112781954887,471,1
"SST","WST",3,3,3.43888888888889,"strong",1.5,0.81,1.3,0.09,1.5,1,4.44089209850063e-16,-3640.2448585786,7280.48971715719,0.00225988700564972,656.814,1007,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.685001328666927,0.657799116188036,0.711619847655621,2529.26306732232,0.00027616192620514,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.995440066129263,0.976190996101288,0.999998083173056,0.0394879454499353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28269541692524,0.280250347705146,0.289935262180028,403.895555555556,1428.48844444444,2831,0.281779661016949,399,1
"SST","SST",3,3,3.13311111111111,"strong",1.5,0.81,1.3,0.09,1.5,1,4.44089209850063e-16,-3647.4977487081,7294.99549741619,0.00225988700564972,2570.495,1008,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.71460193334194,0.689481247665813,0.738475092976653,3944,0.000195616798041698,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.897937870090899,0.889376197004446,0.910830073944714,0.780375317611959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281781592150412,0.280521262002743,0.282920338867254,399.921555555556,1419.25911111111,3944,0.281779661016949,399,1
"SST","DC-SBM",3,3,3,"strong",1.5,0.81,1.3,0.09,1.5,1,4.44089209850063e-16,-3637.96600204115,7275.93200408231,0,125.911,1009,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.690063087601444,0.662346810559985,0.716096060891797,4500.00000000001,0.000206024812919444,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.994976861736013,0.974534405221633,0.999995321193599,0.0434736080841797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281779661016949,0.281779661016949,0.281779661016949,399,1416,4500,0.281779661016949,399,1
"SST","WST",3,3,3.22977777777778,"weak",3,3.24,0.2,0.09,3,1,4.44089209850063e-16,-5036.80645140705,10073.6129028141,0.00734463276836158,873.244,1008,1,1,1,0,NA,0.0946069469835466,0,1,1343.69732044298,0.00798598765649363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00796812749003984,0,0,251,0.00562303705637525,0.00796812749003984,0,0,251,0.00562303705637525,0.527916131773744,0.511255824231353,0.546201056423157,3551.00000000001,0.000165526742546789,0.616164460715292,0,1,3551.00000000011,0.00816219071094841,0.0582934384680372,0,1,2225.02568496243,0.00496776770776783,0,0,0,0,NA,0,0,0,0,NA,0.000563221627710504,0,0,3551.00000000001,0.000398201735661847,0.000563221627710504,0,0,3551.00000000001,0.000398201735661847,0.616164460715292,0,0.0706843142776683,0.616164460715292,0,0.0706843142776683,1,1,1,0,0,0,0.882815716628658,0.739838569192832,0.995855369684758,0.073355536947099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464612819707928,0.46083696208927,0.478634775597958,1735.22377777778,3734.79822222222,3551,0.478634775597958,1781,1
"SST","SST",3,3,3.00555555555556,"weak",3,3.24,0.2,0.09,3,1,4.44089209850063e-16,-5039.32723696001,10078.65447392,0.00508474576271186,3440.1,1009,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00809716599190283,0,0,246.999999999999,0.00571391181155728,0.00809716599190283,0,0,246.999999999999,0.00571391181155728,0.537368979139593,0.521291793081234,0.553699979144425,4141.4027084362,0.00012817011941915,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0.000446927374301676,0,0,4474.99999999967,0.000315990057102607,0.000446927374301676,0,0,4474.99999999967,0.000315990057102607,1,0,0.055195530726257,1,0,0.055195530726257,1,1,1,0,0,0,0.915962582130485,0.889891902484496,0.96732936865681,0.0183788722190384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463203049481638,0.463032919589854,0.463500678426052,1723.05777777778,3719.87644444444,4475,0.478634775597958,1781,1
"SST","DC-SBM",3,3,3,"weak",3,3.24,0.2,0.09,3,1,4.44089209850063e-16,-5036.49414669634,10072.9882933927,0.00169491525423729,128.429999999999,1010,0.591597459697118,0,1,2046.99999999998,0.0108668720342568,0.0591108939912066,0,1,2047.00000000008,0.00521374959600441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101351351351351,0,0,295.999999999999,0.00583165359312978,0.0101351351351351,0,0,295.999999999999,0.00583165359312978,0.519877881774407,0.496578595917124,0.543339295661195,4499.99999999999,0.000193454852577668,0.269111111111111,0,1,4499.9999999998,0.00661200994257409,0.0268888888888889,0,1,4500.00000000022,0.00241162427858947,0,0,0,0,NA,0,0,0,0,NA,0.000666666666666667,0,0,4500.00000000029,0.000384814617564836,0.000666666666666667,0,0,4500.00000000029,0.000384814617564836,0.454888888888889,0,0.0657777777777778,0.454888888888889,0,0.0657777777777778,0.445111111111111,0,1,0.223106249904115,0.0429998431219006,0.101839898230884,0.745801647752286,0.170732941670929,0.992888961486358,0.127957591345631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478572325059396,0.477837837837838,0.478634775597958,1779.85044444444,3719.08088888889,4500,0.478634775597958,1781,1
"SST","WST",3,3,3.02288888888889,"medium",3,3.24,0.7,0.09,3,1,4.44089209850063e-16,-4946.6632196247,9893.32643924941,0,907.626,1009,1,1,1,0,NA,0.976580263756253,1,1,4398.00000000006,0.00228069252207829,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653072666673589,0.620398957485335,0.681636015520822,4398,0.000235278276414314,1,1,1,0,NA,0.976580263756253,1,1,4398.00000000006,0.00228069252207829,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.988923914201665,0.926730863411854,0.999991986964941,0.0572147469770892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378317305766894,0.378224355128974,0.378224355128974,1262.63444444444,3337.45422222222,4398,0.378224355128974,1261,1
"SST","SST",3,3,3,"medium",3,3.24,0.7,0.09,3,1,4.44089209850063e-16,-4949.95607396859,9899.91214793718,0,3119.279,1010,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622980356087163,0.606484648739077,0.639554206207904,4500.00000000001,0.000125794329347366,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.900858757806457,0.889387658538765,0.920654527863726,0.226650926971841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378224355128974,0.378224355128974,0.378224355128974,1261,3334,4500,0.378224355128974,1261,1
"SST","DC-SBM",3,3,3,"medium",3,3.24,0.7,0.09,3,1,4.44089209850063e-16,-4945.4438351004,9890.8876702008,0,130.754,1011,1,1,1,0,NA,0.992222222222222,1,1,4500.00000000006,0.0013097072856848,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664123386188192,0.631673134338751,0.693697512995931,4102.55337102973,0.000248924321664495,1,1,1,0,NA,0.992222222222222,1,1,4500.00000000006,0.0013097072856848,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.991406679760521,0.970929418027845,0.999982182040084,0.0969934658159285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499700059988002,0.499700059988002,0.499700059988002,1666,3334,4500,0.378224355128974,1261,1
