"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","DC-SBM",8,8,7.848,"weak",1.5,0.81,0.2,0.09,1.5,0.847993704269292,0.436278347690407,-3843.43733791264,7686.87467582528,0.00282485875706215,569.395,1067,0.851242595595048,0.655172413793103,1,2314.24611060507,0.00183067759895623,0.352594675454811,0.191163003663004,0.516129032258065,3816.00000000007,0.00132889937652206,0.868385961251275,0.852941176470588,0.92,757.732081057923,0.000576068870220288,0.361385914277104,0.32,0.393939393939394,705.878889322258,0.000920997260570772,0.809265122093942,0.756756756756757,0.9,595.751500799896,0.00222473767898199,0.428143908560507,0.315789473684211,0.55,682.590062771702,0.00304644759810848,0.601985663413221,0.573019676516062,0.62943949835686,1996.10113310265,0.000321832897521331,0.460471885294998,0.25,0.696428571428571,3090.17103114382,0.00201757002184572,0.191660115303983,0.0714285714285714,0.321428571428571,4037.69101739117,0.000989141244172558,0.463391921233902,0.375,0.535714285714286,585.379103209503,0.00223602105307322,0.192713012878107,0.142857142857143,0.232142857142857,828.927676058195,0.000867939966590448,0.536051212938005,0.464285714285714,0.642857142857143,670.109606713067,0.00228286028013326,0.284558438155136,0.196428571428571,0.392857142857143,655.787907179104,0.00249395444256921,30.1910377358491,29.9211215932914,37.0303983228512,0.539125673854447,0.534305742737347,0.661257112908056,0.858462488769093,0.75,0.946428571428571,0.181464320378822,1.06875175911357,0.0636170320070958,0.77763241522886,0.632010061365369,0.870083067700607,1.69067666206757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450214975976914,0.445497630331754,0.453730940747492,1142.57111111111,2537.80933333333,3816,0.405352223534042,1030,1
"WST","DC-SBM",8,6,6,"medium",1.5,0.81,0.7,0.09,1.5,0.741077544220754,0.775445768824928,-3889.13666835521,7778.27333671042,0.00903954802259887,451.761,1068,0.966305124033555,0.818181818181818,1,3633.53303679665,0.000928556232715261,0.373389677751442,0.0833333333333333,0.666666666666667,2201.25843250119,0.003191332285936,0.993658210489583,0.928571428571429,1,738.810372187222,0.000743704947937237,0.470983603778212,0.333333333333333,0.615384615384615,76.5343669569487,0.0102543447868629,0.823440995641976,0.6875,1,837.159376949458,0.00257392855444561,0.395718529727353,0.142857142857143,0.666666666666667,121.590734025584,0.013185423534751,0.621387780159098,0.590191723969297,0.65393859914912,3585.10603271394,0.000267012309653351,0.5865,0.3,1,4500.00000000014,0.00230690132687557,0.231022222222222,0.05,0.5,4247.06587523995,0.00179068401249158,0.653166666666667,0.47375,0.8,559.156482501757,0.00352578441681031,0.311488888888889,0.15,0.45,73.9725818307355,0.0087518579415406,0.599133333333333,0.45,0.8,404.658372394708,0.00419424013425902,0.287355555555556,0.1,0.45,109.460421400634,0.0101059732611289,12.1315555555556,13.1611111111111,14.5488888888889,0.606577777777778,0.658055555555556,0.727444444444444,0.927566666666667,0.8,1,0.0963688947047249,0.19222047052279,0.0202445372782026,0.714889435033881,0.549312632713281,0.820851944600996,1.579230484408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400025849275607,0.395084205735093,0.405199462124608,889.959777777778,2224.71733333333,4500,0.412527964205817,922,1
"WST","DC-SBM",8,8,8,"strong",1.5,0.81,1.3,0.09,1.5,1,0,-3441.9549137179,6883.90982743579,0.00508474576271186,579.712,1069,0.990769962509038,0.925925925925926,1,4813.39892318415,0.000302416771814978,0.315338371878476,0.178571428571429,0.453730703259005,4500,0.00105409850470538,1,1,1,0,NA,0.305944444444444,0.303571428571429,0.339285714285714,1724.95231848851,0.000229392190615844,0.9489762609743,0.91304347826087,0.954545454545455,1551.07247123647,0.000342659332514032,0.452801485728613,0.382978723404255,0.543478260869565,1136.6612904273,0.000825620644901346,0.773103701119906,0.740335500893376,0.797202593723852,4158.06822587022,0.000227332322666675,0.931559523809524,0.785714285714286,1,4499.99999999967,0.00117010560675411,0.296853174603175,0.160714285714286,0.446428571428571,4702.15282290572,0.0010472110371142,0.999785714285714,1,1,2900.67821153345,8.88877628247831e-05,0.305873015873016,0.303571428571429,0.339285714285714,1780.25759386435,0.000223551046309927,0.753071428571429,0.75,0.767857142857143,1727.40443360921,0.00027617330950326,0.359309523809524,0.321428571428571,0.446428571428571,1250.3921838319,0.000647473534179844,52.6277777777778,55.988,44.4522222222222,0.939781746031746,0.999785714285714,0.793789682539683,0.989293650793651,0.928571428571429,1,0.0328108694858362,0.157164712307784,0.00422077248409447,0.690040323283786,0.605435513225431,0.77519171994982,2.9614253079276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254713344182495,0.218951241950322,0.257916475447453,555.663555555556,2181.502,4500,0.207607699358387,453,1
"WST","DC-SBM",8,7,6.89955555555556,"weak",3,3.24,0.2,0.09,3,0.819976162097735,0.381297342642959,-4945.65953704973,9891.31907409947,0.00112994350282486,511.59,1070,0.850466376408137,0.631578947368421,1,4048.00000000003,0.00163806594738704,0.384817360272439,0.176470588235294,0.598409090909089,4048.00000000003,0.00166418494439767,0.942070601100095,0.857142857142857,1,1099.1944389434,0.00163096221919569,0.429937581270807,0.368421052631579,0.45,1484.98330982783,0.000568761974254774,0.732251635666654,0.647058823529412,0.842105263157895,1327.48315411456,0.00259650551961996,0.343277117185014,0.210526315789474,0.421052631578947,1217.71354825434,0.00194689570692889,0.575838015779508,0.550629163906744,0.601738575627321,2474.26674861434,0.000270146886589289,0.467264257481649,0.228571428571429,0.742857142857143,4048.0000000001,0.00229521668836571,0.210206098249577,0.0571428571428571,0.371428571428571,4047.99999999992,0.00124722253358459,0.531168831168831,0.485714285714286,0.714285714285714,822.935815427669,0.00196834333402773,0.241819593450028,0.228571428571429,0.285714285714286,923.582728310328,0.000574015209980339,0.376799830604178,0.314285714285714,0.457142857142857,1266.03568848913,0.00196601673063199,0.176828063241107,0.114285714285714,0.228571428571429,1227.48732105249,0.00122838817249463,19.0951086956522,19.6963932806324,17.8959980237154,0.545574534161491,0.562754093732355,0.511314229249012,0.848200169395822,0.714285714285714,1,0.157411530284278,0.525353805432968,0.0603067109771056,0.736093894218351,0.532120477560042,0.872573747226035,0.517978864903519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472730681503778,0.460967494241106,0.47975161987041,1828.79155555556,3868.88222222222,4048,0.40472521828454,1576,1
"WST","DC-SBM",8,8,8,"medium",3,3.24,0.7,0.09,3,1,0,-4672.7645817277,9345.52916345539,0.00847457627118644,576.637,1071,0.985747159992224,0.947368421052632,1,4156.54525290957,0.000286397840151827,0.412248034755552,0.28,0.540283783783784,4499.99999999997,0.000996310735863658,0.989803609525457,0.975609756097561,1,1259.42288972067,0.000339631201869456,0.460908718110005,0.46,0.463414634146341,2029.41828380756,9.22348296486344e-05,0.851304192041189,0.846153846153846,0.861111111111111,1993.11131127427,0.000294520886536151,0.414052068057692,0.41025641025641,0.416666666666667,2204.61803439342,0.000277843366426514,0.661090232842565,0.638347549968308,0.683195323570165,4139.5933448221,0.000178601103876381,0.806420634920635,0.625,1,3826.80472705777,0.0016395194621469,0.337404761904762,0.214285714285714,0.482142857142857,4243.01243416645,0.00106038433617952,0.818329365079365,0.714285714285714,0.892857142857143,1415.72512170414,0.00233953271511478,0.380507936507937,0.339285714285714,0.410714285714286,1433.81787717572,0.00093887016086043,0.573293650793651,0.553571428571429,0.589285714285714,1470.69285743395,0.000549741226685527,0.278757936507937,0.267857142857143,0.285714285714286,1550.86274512696,0.000272442524598405,45.7811111111111,46.2446666666667,37.7206666666667,0.817519841269841,0.825797619047619,0.673583333333333,0.974424603174603,0.928571428571429,1,0.0427679030604835,0.134601630373806,0.00635461384935377,0.732798521950211,0.649475513295568,0.809877483714218,0.970378641767119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331844088485813,0.331485880179467,0.332362288135593,1255.59244444444,3783.68955555556,4500,0.331485880179467,1256,1
"WST","DC-SBM",8,8,8,"strong",3,3.24,1.3,0.09,3,1,0,-5097.27366052226,10194.5473210445,0,577.096,1072,0.999553081838796,1,1,4500.00000000023,9.50913599851658e-05,0.299888293135436,0.178571428571429,0.410714285714286,3967.508823518,0.000934630769735117,1,1,1,0,NA,0.321428571428571,0.321428571428571,0.321428571428571,0,NA,0.948717948717949,0.948717948717949,0.948717948717949,0,NA,0.307692307692308,0.307692307692308,0.307692307692308,0,NA,0.792698021044822,0.778631583701432,0.805908469389172,4411.20822529813,0.000105060000866581,0.995214285714286,0.892857142857143,1,4500.00000000016,0.00033168395126692,0.298634920634921,0.178571428571429,0.410714285714286,3993.81130911527,0.000936622851212299,1,1,1,0,NA,0.321428571428571,0.321428571428571,0.321428571428571,0,NA,0.660714285714286,0.660714285714286,0.660714285714286,0,NA,0.214285714285714,0.214285714285714,0.214285714285714,0,NA,55.7564444444444,56,39,0.995650793650794,1,0.696428571428571,0.999563492063492,1,1,0.00128425767173122,0.000867270707393213,2.31493963484668e-05,0.707641710775105,0.637386412601399,0.783015101322071,2.66353146566863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216764459346186,0.216764459346186,0.216764459346186,1293,5965,4500,0.208549874266555,1244,1
"WST","DC-SBM",8,8,8,"weak",6,12.96,0.2,0.09,6,1,0,-6438.0374467777,12876.0748935554,0,575.845,1073,0.925676950181723,0.774193548387097,1,4500,0.000967101428719073,0.344827165644328,0.191346153846154,0.486483516483516,4499.99999999996,0.00111238859660344,1,1,1,0,NA,0.368421052631579,0.368421052631579,0.368421052631579,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,0.259259259259259,0.259259259259259,0.259259259259259,0,NA,0.573711791908068,0.559892603375684,0.588169600254313,4258.02850415339,0.000109152485246829,0.59425,0.357142857142857,0.803571428571429,4055.09920878965,0.00198828056460449,0.223757936507937,0.0892857142857143,0.366517857142851,4500.00000000001,0.00106303870041359,0.678571428571429,0.678571428571429,0.678571428571429,0,NA,0.25,0.25,0.25,0,NA,0.321428571428571,0.321428571428571,0.321428571428571,0,NA,0.125,0.125,0.125,0,NA,35.8046666666667,38,27,0.639369047619048,0.678571428571429,0.482142857142857,0.923718253968254,0.803571428571429,1,0.0587978670395536,0.172857642735286,0.0179412359301577,0.712479227013179,0.618218029057638,0.80383103281939,0.32582648629738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429822001750802,0.429822001750802,0.429822001750802,4419,10281,4500,0.422916058749149,4348,1
"WST","DC-SBM",8,8,8,"medium",6,12.96,0.7,0.09,6,1,0,-5905.35074678693,11810.7014935739,0,575.096,1074,0.949924941250065,0.886363636363636,1,4499.99999999986,0.000564540257477388,0.243687605548233,0.134615384615385,0.358490566037736,4500.00000000001,0.000846260816217792,0.943396226415094,0.943396226415094,0.943396226415094,0,NA,0.264150943396226,0.264150943396226,0.264150943396226,0,NA,0.813953488372093,0.813953488372093,0.813953488372093,0,NA,0.302325581395349,0.302325581395349,0.302325581395349,0,NA,0.664189332201413,0.64528336152927,0.679413737295183,4273.69180208857,0.000131842839866643,0.855301587301587,0.678571428571429,1,3962.1609303394,0.0014373554037187,0.219349206349206,0.107142857142857,0.321428571428571,3564.98660071999,0.000921296045906097,0.892857142857143,0.892857142857143,0.892857142857143,0,NA,0.25,0.25,0.25,0,NA,0.625,0.625,0.625,0,NA,0.232142857142857,0.232142857142857,0.232142857142857,0,NA,50.3364444444444,53,43,0.898865079365079,0.946428571428571,0.767857142857143,0.955277777777778,0.910714285714286,1,0.0852926069950223,0.100787954932712,0.00494295014366552,0.616417021414594,0.541153173182763,0.703747668282529,1.24213277612429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344151262875688,0.344151262875688,0.344151262875688,2439,7087,4500,0.334132919429942,2368,1
"WST","DC-SBM",8,7,7,"strong",6,12.96,1.3,0.09,6,0.86185750919835,0.233333333333333,-6376.81676453603,12753.6335290721,0,511.979,1075,1,1,1,0,NA,0.281650793650794,0.142857142857143,0.4,4500.00000000003,0.000973691814111351,1,1,1,0,NA,0.285714285714286,0.285714285714286,0.285714285714286,0,NA,1,1,1,0,NA,0.21875,0.21875,0.21875,0,NA,0.778856180386864,0.768473276599578,0.788831736855796,4499.99999999998,7.67619124593419e-05,1,1,1,0,NA,0.281650793650794,0.142857142857143,0.4,4500.00000000003,0.000973691814111351,1,1,1,0,NA,0.285714285714286,0.285714285714286,0.285714285714286,0,NA,0.914285714285714,0.914285714285714,0.914285714285714,0,NA,0.2,0.2,0.2,0,NA,35,35,32,1,1,0.914285714285714,1,1,1,0,0,0,0.717399921018258,0.668584114311976,0.765067083384169,2.1991960543131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218164251207729,0.218164251207729,0.218164251207729,2258,10350,4500,0.218164251207729,2258,1
"SST","DC-SBM",3,3,3,"weak",0.75,0.2025,0.2,0.09,0.75,1,4.44089209850063e-16,-3482.24402219068,6964.48804438136,0.00677966101694915,256.731,1076,0.886201022146508,0,1,2935.00000000002,0.00586280229475982,0.430323679727428,0,1,2935.00000000003,0.00914074621914605,1,1,1,0,NA,0.99285235648872,1,1,4476.99999999971,0.00125915367830674,0.939393939393939,0,1,33,0.0421800330517426,0.0909090909090909,0,1,17.3288551401869,0.0701300841453304,0.519399839489394,0.500846812185891,0.542747073457657,4499.99999999999,0.000165736851431441,0.578,0,1,4987.92492591345,0.0069937233808672,0.280666666666667,0,1,4500.0000000001,0.00669888488145667,0.994888888888889,1,1,4499.99999999969,0.00106313142312324,0.987777777777778,1,1,4500.00000000053,0.00163812378827576,0.00688888888888889,0,0,4499.99999999953,0.00123314888304823,0.000666666666666667,0,0,4500.00000000048,0.000384814617564828,0.652222222222222,0.994888888888889,0.00733333333333333,0.652222222222222,0.994888888888889,0.00733333333333333,0.795777777777778,0,1,0.05273176833168,0.0163025033976757,0.0621978407191337,0.875864952092405,0.290557964106271,0.999810320022316,0.0352238852435986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490055511535589,0.49,0.49,686.088222222222,1400.02088888889,4500,0.496428571428571,695,2
"SST","DC-SBM",3,1,1.03133333333333,"medium",0.75,0.2025,0.7,0.09,0.75,1,1.58496250072116,-2910.62475262699,5821.24950525397,0.0508474576271186,132.009,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402163358152137,0.240740740740741,0.526315789473684,30.6015037593985,82.0827067669173,4367,NA,NA,2
"SST","DC-SBM",3,3,3.00711111111111,"strong",0.75,0.2025,1.3,0.09,0.75,1,4.44089209850063e-16,-2948.46184380585,5896.92368761171,0.0129943502824859,260.942,1078,1,1,1,0,NA,0.921559838637382,0,1,4461.99999999986,0.00402545427249938,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.673819860389165,0.635895539440921,0.709712729479036,4468,0.000280318538133132,0.998657117278424,1,1,4468.00000000001,0.000547922667456244,0.920322291853178,0,1,4467.99999999966,0.0040516359065729,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.998657117278424,1,1,0.998657117278424,1,1,1,1,1,0,0,0,0.984664030143526,0.929907434221643,0.999978915650613,0.112680982022171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330387422844524,0.330376940133038,0.330376940133038,447.068888888889,1353.16333333333,4468,0.287509238728751,389,2
"SST","DC-SBM",3,3,3,"weak",1.5,0.81,0.2,0.09,1.5,1,4.44089209850063e-16,-4379.24388969186,8758.48777938373,0,259.81,1079,0.995155709342561,1,1,4335.00000000002,0.00105466895510419,0.937254901960784,0,1,4334.99999999965,0.00368361563690108,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556676918718282,0.525305918699146,0.586805753741553,4499.99999999999,0.000236202605496237,0.958666666666667,0,1,4500.0000000003,0.00296774124272503,0.902888888888889,0,1,4034.81530454207,0.00466216936633861,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0.963333333333333,1,0,0.963333333333333,1,0,0.992666666666667,1,1,0.00259079472212489,0.000545015002960487,0.00143844881363605,0.972767449436452,0.85027727333789,0.99981597304441,0.0746563728263042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49215524360033,0.49215524360033,0.49215524360033,1192,2422,4500,0.4644921552436,1125,2
"SST","DC-SBM",3,3,3,"medium",1.5,0.81,0.7,0.09,1.5,1,4.44089209850063e-16,-3240.26216188308,6480.52432376616,0.0220338983050847,260.534,1080,1,1,1,0,NA,0.997765862377122,1,1,4475.9999999996,0.000705785548634577,1,1,1,0,NA,1,1,1,0,NA,0.996180633565491,1,1,4137.3393154042,0.000959075799211298,0.379689957312963,0,1,4028.01097942785,0.00764755184998984,0.620747618912002,0.59327113767071,0.647151775471652,4758.33976183901,0.000199312736172311,0.994666666666667,1,1,4271.44954174816,0.00111454797229215,0.992444444444444,1,1,4305.12493668681,0.00131990199327287,1,1,1,0,NA,1,1,1,0,NA,0.985333333333333,1,1,4500.00000000004,0.00179225294136001,0.375555555555556,0,1,4090.64342770859,0.00757245055862415,0.994666666666667,1,0.989111111111111,0.994666666666667,1,0.989111111111111,1,1,1,0,0,0,0.987890921551984,0.970747562957991,0.999907628631231,0.117773476447536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400606068385101,0.396336996336996,0.406804733727811,543.518666666667,1356.77844444444,4500,0.399556868537666,541,2
"SST","DC-SBM",3,3,3.00022222222222,"strong",1.5,0.81,1.3,0.09,1.5,0.949562701387519,0.192134052048764,-3120.13488769801,6240.26977539602,0.00451977401129944,258.624,1081,1,1,1,0,NA,0.985774616581463,1,1,3885.51199045225,0.00189996215405799,1,1,1,0,NA,1,1,1,0,NA,0.999706830841395,1,1,3410.99999999967,0.000293169158604529,0.841102316036353,0,1,1675.72193675093,0.00893194192573358,0.736261129343167,0.703763090156966,0.767054045366615,3450.29490925803,0.000269872763108396,1,1,1,0,NA,0.985774616581463,1,1,3885.51199045225,0.00189996215405799,1,1,1,0,NA,1,1,1,0,NA,0.757946210268949,0,1,2619.3434222227,0.00837003330290478,0.637697266059124,0,1,2403.05792183391,0.00980639166198386,1,1,0.758168481884863,1,1,0.758168481884863,1,1,1,0,0,0,0.992392379995347,0.961052023606429,0.99999368413202,0.10365269325204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272117860878391,0.264893617021277,0.282146240988671,255.734666666667,939.791111111111,4499,0.269353128313892,254,2
"SST","DC-SBM",3,2,2.22066666666667,"weak",3,3.24,0.2,0.09,3,1,0.666666666666667,-4162.90123291348,8325.80246582695,0.000564971751412429,215.992,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490529857570482,0.446016381236039,0.50125,445.949555555556,918.262888888889,3507,0.49875,399,2
"SST","DC-SBM",3,3,3.01177777777778,"medium",3,3.24,0.7,0.09,3,0.901847473951493,0.317480759734316,-2899.58670977212,5799.17341954425,0.0209039548022599,261.691,1083,1,1,1,0,NA,0.848124428179323,0,1,3805.8313923259,0.00581833403097057,1,1,1,0,NA,1,1,1,0,NA,0.998322147651007,1,1,1668.06342370738,0.00100222833131982,0.0609619686800895,0,1,596.417075646558,0.00979843644623637,0.620189650301777,0.585416404329275,0.654877111687731,2005.4169042022,0.000396786478968863,0.983134697548909,1,1,4447.00000000007,0.00193116263408369,0.83382055318192,0,1,3818.47194634819,0.00602461065985257,1,1,1,0,NA,1,1,1,0,NA,0.802788396671914,0,1,990.928193714604,0.0126413809280837,0.0490218124578367,0,1,1295.24569171358,0.00600002026583075,0.983134697548909,1,0.804137620868001,0.983134697548909,1,0.804137620868001,1,1,1,0,0,0,0.978789340442486,0.871673994932587,0.999987049269171,0.0616832895031309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377858100970652,0.374218175128771,0.380714879467997,456.044666666667,1206.92888888889,4447,0.376655629139073,455,2
"SST","DC-SBM",3,2,2.31288888888889,"strong",3,3.24,1.3,0.09,3,0.493704618243161,1.21490008365034,-4890.37003865519,9780.74007731038,0.0096045197740113,219.055,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294182724533774,0.285331516377328,0.314100375554797,733.238666666667,2482.70488888889,3092,0.288135593220339,663,2
"SST","DC-SBM",3,3,3,"weak",6,12.96,0.2,0.09,6,1,4.44089209850063e-16,-6946.28531096594,13892.5706219319,0,259.998,1085,1,1,1,0,NA,0.999333333333333,1,1,4500.00000000023,0.000384814617564839,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.603034730383973,0.592390409401326,0.613385854002919,4737.69347465752,7.81280145143188e-05,1,1,1,0,NA,0.999333333333333,1,1,4500.00000000023,0.000384814617564839,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.987269938765379,0.958968792385612,0.999935520236756,0.0238441836652178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400529333921482,0.400529333921482,0.400529333921482,3632,9068,4500,0.400529333921482,3632,2
"SST","DC-SBM",3,3,3,"medium",6,12.96,0.7,0.09,6,0.949562701387519,0.192134052048764,-5720.2122630986,11440.4245261972,0,260.106,1086,1,1,1,0,NA,0.923760835741276,0,1,1023.81035054467,0.0082948273198192,1,1,1,0,NA,0.999333333333333,1,1,2634.91619919463,0.000502891637572838,0.541743970315399,0,1,32.9034837528085,0.0868889457060663,0.111935683364255,0,1,75.7298282479917,0.0362415975425999,0.577486951331224,0.560312405087765,0.595559737229736,1217.8959665224,0.000254652292052882,0.999777777777778,1,1,4500.00000000043,0.000222222222222211,0.923555555555556,0,1,1033.10331688318,0.008267626703498,1,1,1,0,NA,0.999333333333333,1,1,2634.91619919463,0.000502891637572838,0.194666666666667,0,1,191.40022728297,0.0286227046707525,0.0402222222222222,0,1,422.731691049854,0.00955727830078038,0.999777777777778,1,0.359333333333333,0.999777777777778,1,0.359333333333333,1,1,1,0,0,0,0.986302569308377,0.931666565944374,0.999986934111891,0.0178414129514507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418206002946366,0.41351943076081,0.421505376344086,1549.27133333333,3704.426,4500,0.419888029858704,1575,2
"SST","DC-SBM",3,3,3,"strong",6,12.96,1.3,0.09,6,1,4.44089209850063e-16,-6644.46008400927,13288.9201680185,0,262.532,1087,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.735453500251147,0.725088230432017,0.745808031375573,4500,7.99677642299399e-05,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.994084446871711,0.983318688070137,0.999638262539361,0.0719539025115062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285129604365621,0.285129604365621,0.285129604365621,2508,8796,4500,0.285129604365621,2508,2
