"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","sigma0","tau0","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","loo_pointwise_file","rep_id","density"
"SST","SST",4,4,4.10833333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.954772541037773,0.178283851519892,-3610.31662530772,49.9507354808647,94.3201537313788,5.45880290655507,7220.63325061544,99.9014709617293,0.0186440677966102,33,1.68762180669744,0.140169895714882,1770,1347.687,1011,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999534450651769,1,1,537,0.000465549348230912,0.994723774053383,1,1,359.433000191499,0.00204347977139833,0.603817504655493,0,1,383.991692887233,0.010435473047419,0.698927538550812,0.677099963826592,0.722375131319586,537,0.000499520460988455,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999534450651769,1,1,537,0.000465549348230912,0.751396648044693,0.5,1,398.889810228524,0.0056443118502066,0.445530726256983,0,0.5,340.782361087351,0.00700741261781084,4,4,3.02420856610801,1,1,0.756052141527002,1,1,1,0,0,0,0.990793223497585,0.971139969101175,0.999727177034931,0.0721478363952802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289989934483889,0.288231566774335,0.293613700390772,561.623333333333,1936.66,537,0.60360824742268,1171,1,"SST",0,0,NA,-3.70698171449203,1.46858644636637,2.52418352604573,-1.4356955845924,1.26946977666876,1.130941130682,2.27128612989964,1.30412308726342,1.7416194468773,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep005_SST_clean_SST_K4_kappa_2_strong_seed1009.csv",5,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.871189204829418,0.464399322641235,-3612.58791143762,49.8149529315987,96.4379722897449,5.36422457028101,7225.17582287524,99.6299058631974,0.0101694915254237,18,1.05311379294599,0.0956155790811911,1770,55.4470000000001,1012,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.91125,0.5,1,499.480387633313,0.00618941042727535,1,1,1,0,NA,0.998333333333333,1,1,600,0.000831243902548474,0.995548135781859,1,1,599,0.00140822603052918,0.565386755703951,0,1,133.136293213906,0.0163778894257743,0.697217780005383,0.672254876254185,0.722724555316252,600,0.000521423803995784,1,1,1,0,NA,0.91125,0.5,1,499.480387633313,0.00618941042727535,1,1,1,0,NA,0.998333333333333,1,1,600,0.000831243902548474,0.755416666666667,0.5,1,483.775759491463,0.00466078222541273,0.423333333333333,0,0.5,109.568173677786,0.0126324282567512,4,4,3.03833333333333,1,1,0.759583333333333,1,1,1,0,0,0,0.986744593929084,0.962259708916163,0.999155252079292,0.115708427825241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289861265127857,0.287939432738609,0.292580982236155,559.9,1931.60833333333,600,0.612584503380135,1178,2,"SST",-2.27128612989964,1.30412308726342,1.7416194468773,-3.70698171449203,1.46858644636637,2.52418352604573,-1.4356955845924,1.26946977666876,1.130941130682,2.27128612989964,1.30412308726342,1.7416194468773,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep005_SST_clean_SST_K4_kappa_2_strong_seed1009.csv",5,"kappa_2"
"WST","WST",4,4,4.25333333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3726.15781993699,49.567978305096,75.0782532873623,2.84246895641653,7452.31563987398,99.1359566101921,0.00338983050847458,6,1.07854112073224,0.133413725981023,1770,323.855,1011,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.417748917748918,0,0.75,402.735239600667,0.00953354999914068,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.80259123895392,0.784314649344744,0.819857135267957,462,0.000433301200371994,1,1,1,0,NA,0.417748917748918,0,0.75,402.735239600667,0.00953354999914068,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.862590656848497,0.800826924883968,0.919175314959504,1.83675777341178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184805271121941,0.183701657458564,0.193807338563203,403.288333333333,2181.90666666667,462,0.529465930018416,1150,2,"DC-SBM",-3.67855658867893,1.8961840056737,1.93997870337059,3.45643785417224,3.87533607729927,0.891906607640862,-3.67855658867893,1.8961840056737,1.93997870337059,-7.13499444285117,4.08853545066335,1.74512231309956,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep005_WST_clean_WST_K4_kappa_2_strong_seed1010.csv",5,"kappa_2"
"WST","SST",4,4,4.2,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3729.61425779116,49.9537905653563,71.8690852854744,2.78613038888054,7459.22851558232,99.9075811307126,0.00395480225988701,7,1.01801041934028,0.119542896339669,1770,1380.318,1012,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.814454664252515,0.798040168718527,0.830322608950949,486,0.000386543281375204,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.888210712537751,0.848398812605351,0.935862631593182,1.54109808570091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183958375461624,0.183701657458564,0.186026199124354,400.493333333333,2177.04833333333,486,0.529465930018416,1150,3,"DC-SBM",-7.13499444285117,4.08853545066335,1.74512231309956,3.45643785417224,3.87533607729927,0.891906607640862,-3.67855658867893,1.8961840056737,1.93997870337059,-7.13499444285117,4.08853545066335,1.74512231309956,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep005_WST_clean_WST_K4_kappa_2_strong_seed1010.csv",5,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3722.47926334831,49.9719454462469,70.2937198404681,2.71079080579553,7444.95852669662,99.9438908924939,0,0,0.521307567236183,0.0870497006752044,1770,50.1329999999998,1013,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.420833333333333,0,0.75,600,0.00825470698143099,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.817442789961456,0.799925444816617,0.834623197868017,600,0.000377027829370817,1,1,1,0,NA,0.420833333333333,0,0.75,600,0.00825470698143099,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.856606010431651,0.788841169294626,0.920904404002232,2.17135068463949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183701657458564,0.183701657458564,0.183701657458564,399,2172,600,0.529465930018416,1150,1,"DC-SBM",0,0,NA,3.45643785417224,3.87533607729927,0.891906607640862,-3.67855658867893,1.8961840056737,1.93997870337059,-7.13499444285117,4.08853545066335,1.74512231309956,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep005_WST_clean_WST_K4_kappa_2_strong_seed1010.csv",5,"kappa_2"
"SST","WST",4,4,4.3,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4809.63862990395,52.8556296730688,83.4416611692695,3.4390990391729,9619.2772598079,105.711259346138,0.0112994350282486,20,1.31194569516219,0.129028294307212,1770,457.386,1012,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.999423963133641,1,1,434,0.000576036866359448,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.699328719092278,0.684784789913238,0.715666982040593,434,0.00038720578953509,1,1,1,0,NA,0.999423963133641,1,1,434,0.000576036866359448,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0,0,0,0,NA,4,4,2,1,1,0.5,1,1,1,0,0,0,0.994541592114686,0.983188279967205,0.999739979187204,0.0447334218441725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293844449599857,0.293423694779116,0.296326118119483,1158.945,3944.02833333333,434,0.457484725050916,1797,3,"SST",-3.9624579020392,1.6539294253799,2.39578414969492,-3.9624579020392,1.6539294253799,2.39578414969492,-1.88203736823198,1.38715377192455,1.35676188633421,2.08042053380723,1.35466935041657,1.53574046180899,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep006_SST_clean_SST_K4_kappa_2_strong_seed1011.csv",6,"kappa_2"
"SST","SST",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4805.67617200191,53.0288638569731,71.6287149058948,3.1467475107094,9611.35234400382,106.057727713946,0,0,0.550277083394331,0.0828406813411024,1770,1578.928,1013,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.701153066580132,0.686420601379151,0.716682333228455,600,0.000323130500797716,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0,0,0,0,NA,4,4,2,1,1,0.5,1,1,1,0,0,0,0.996469474481085,0.98668514800403,0.999880581098357,0.0296636251431552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293533604887984,0.293533604887984,0.293533604887984,1153,3928,600,0.457484725050916,1797,1,"SST",0,0,NA,-3.9624579020392,1.6539294253799,2.39578414969492,-1.88203736823198,1.38715377192455,1.35676188633421,2.08042053380723,1.35466935041657,1.53574046180899,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep006_SST_clean_SST_K4_kappa_2_strong_seed1011.csv",6,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4807.75659253572,52.9456826300591,74.5302084948058,3.11169765746545,9615.51318507143,105.891365260118,0,0,0.542382484789636,0.080157224280293,1770,81.2370000000001,1014,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.997916666666667,1,1,600,0.000928578945138674,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0.705031163074604,0.687365013852263,0.720439475792374,568.592884481914,0.00036177778633298,1,1,1,0,NA,0.997916666666667,1,1,600,0.000928578945138674,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0,0,0,0,NA,4,4,2,1,1,0.5,1,1,1,0,0,0,0.993131640066734,0.980260934926495,0.999312978347991,0.061885010900734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293533604887984,0.293533604887984,0.293533604887984,1153,3928,600,0.457484725050916,1797,2,"SST",-2.08042053380723,1.35466935041657,1.53574046180899,-3.9624579020392,1.6539294253799,2.39578414969492,-1.88203736823198,1.38715377192455,1.35676188633421,2.08042053380723,1.35466935041657,1.53574046180899,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep006_SST_clean_SST_K4_kappa_2_strong_seed1011.csv",6,"kappa_2"
"WST","WST",4,4,4.185,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4272.06457371893,53.8452696707701,73.6016199277084,2.88899943410051,8544.12914743786,107.69053934154,0,0,0.696961985729171,0.113143471965492,1770,422.054,1013,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.340221774193548,0.25,0.5,496,0.00567246971740231,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.816732136255938,0.800038885529996,0.832028975363186,386.859959730092,0.000414112411212902,1,1,1,0,NA,0.340221774193548,0.25,0.5,496,0.00567246971740231,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.795260043480066,0.742565917755778,0.849717414882551,3.16407153503898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170899768891392,0.170435510887772,0.174274715876468,408.97,2392.83,496,0.289363484087102,691,2,"DC-SBM",-2.56515430386298,1.75742367448308,1.45961064546231,13.489448276101,5.70294639464906,2.3653471982058,-2.56515430386298,1.75742367448308,1.45961064546231,-16.054602579964,6.17602113731608,2.59950576965494,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep006_WST_clean_WST_K4_kappa_2_strong_seed1012.csv",6,"kappa_2"
"WST","SST",4,4,4.195,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4285.55402199503,54.5431069119919,71.8260527372269,2.91692244810419,8571.10804399006,109.086213823984,0.00451977401129944,8,1.5686542793307,0.103877085051651,1770,1507.15,1014,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.826292225329275,0.810559043935362,0.840755998936329,483.878689705459,0.000364642015873164,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.858591986800102,0.83695041320254,0.893013426462646,2.10051647360609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170615038465938,0.170435510887772,0.172031815174691,408.255,2392.81833333333,487,0.289363484087102,691,3,"DC-SBM",-16.054602579964,6.17602113731608,2.59950576965494,13.489448276101,5.70294639464906,2.3653471982058,-2.56515430386298,1.75742367448308,1.45961064546231,-16.054602579964,6.17602113731608,2.59950576965494,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep006_WST_clean_WST_K4_kappa_2_strong_seed1012.csv",6,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4269.49941941507,54.1459682031476,70.9411884556059,2.80198567025179,8538.99883883014,108.291936406295,0,0,0.628660908572916,0.0782619368559577,1770,56.8499999999995,1015,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.332916666666667,0.25,0.5,600,0.00495174146680453,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.828540518168898,0.81144961616642,0.844103113939352,600,0.000346577649815158,1,1,1,0,NA,0.332916666666667,0.25,0.5,600,0.00495174146680453,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.779328177530375,0.731608956080509,0.832841411838503,3.8926105539189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170435510887772,0.170435510887772,0.170435510887772,407,2388,600,0.289363484087102,691,1,"DC-SBM",0,0,NA,13.489448276101,5.70294639464906,2.3653471982058,-2.56515430386298,1.75742367448308,1.45961064546231,-16.054602579964,6.17602113731608,2.59950576965494,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep006_WST_clean_WST_K4_kappa_2_strong_seed1012.csv",6,"kappa_2"
"SST","WST",4,4,4.27833333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4634.24317372547,50.0387115750977,75.4621086058795,2.77274434810546,9268.48634745095,100.077423150195,0.00169491525423729,3,0.74332824862088,0.128880629806813,1770,446.849,1014,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.782850779510022,0.5,1,459.516312507989,0.00984496314013294,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.665924276169265,0.666666666666667,0.666666666666667,449,0.000742390497401634,0.677931253966422,0.658132852303256,0.693917336376692,449,0.000429452258161868,1,1,1,0,NA,0.782850779510022,0.5,1,459.516312507989,0.00984496314013294,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.499443207126949,0.5,0.5,449,0.000556792873051225,4,4,3,1,1,0.75,1,1,1,0,0,0,0.956373754539014,0.90465193490311,0.994088084065922,0.179529706653966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307415343977499,0.307061767716983,0.309854368932039,1091.47166666667,3550.415,449,0.401977401129944,1423,3,"SST",-3.23536589726154,1.69672902093649,1.90682534296244,-3.23536589726154,1.69672902093649,1.90682534296244,-2.5888960814882,0.84118066751526,3.07769327264198,0.646469815773344,1.59018617251662,0.406537188504314,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep007_SST_clean_SST_K4_kappa_2_strong_seed1013.csv",7,"kappa_2"
"SST","SST",4,4,4.19166666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4631.00780782821,50.0790094685995,71.0989552099984,2.80743520645323,9262.01561565643,100.158018937199,0.00169491525423729,3,0.830254028038654,0.120292948196942,1770,1548.917,1015,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,0.684554707630086,0.667958174295286,0.700930472690288,487,0.000389210894555817,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.5,0.5,0.5,0,NA,4,4,3,1,1,0.75,1,1,1,0,0,0,0.978094689357394,0.95502493884837,0.997265427052726,0.101970851840441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307157667617151,0.306804363415771,0.308553383029776,1088.935,3545.18833333333,487,0.401977401129944,1423,1,"SST",0,0,NA,-3.23536589726154,1.69672902093649,1.90682534296244,-2.5888960814882,0.84118066751526,3.07769327264198,0.646469815773344,1.59018617251662,0.406537188504314,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep007_SST_clean_SST_K4_kappa_2_strong_seed1013.csv",7,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4631.65427764399,49.9817403506182,70.092070245945,2.66689634040046,9263.30855528797,99.9634807012365,0,0,0.60737124536291,0.0730184918142757,1770,84.6729999999998,1016,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.847916666666667,0.5,1,600,0.00785669077695922,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,0.682892732005766,0.664399554388329,0.701112708379102,514.635526702099,0.000418402891701301,1,1,1,0,NA,0.847916666666667,0.5,1,600,0.00785669077695922,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.5,0.5,0.5,0,NA,4,4,3,1,1,0.75,1,1,1,0,0,0,0.963338447007133,0.913238833022889,0.994052625635184,0.162825724813973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307062146892655,0.307062146892655,0.307062146892655,1087,3540,600,0.401977401129944,1423,2,"SST",-0.646469815773344,1.59018617251662,0.406537188504314,-3.23536589726154,1.69672902093649,1.90682534296244,-2.5888960814882,0.84118066751526,3.07769327264198,0.646469815773344,1.59018617251662,0.406537188504314,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep007_SST_clean_SST_K4_kappa_2_strong_seed1013.csv",7,"kappa_2"
"WST","WST",4,4,4.035,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4266.91642672289,46.0869279005878,70.1837413731984,2.41792495035219,8533.83285344578,92.1738558011756,0,0,0.516545388243964,0.0931829586732779,1770,439.35,1015,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.130829015544042,0,0.5,410.033789957191,0.00878175089772397,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.841505649261216,0.825744132181253,0.855248173619651,486.764609822713,0.000347408070708443,1,1,1,0,NA,0.130829015544042,0,0.5,410.033789957191,0.00878175089772397,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.827551926773294,0.777108442292118,0.870155835578119,3.09544837619592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141627439701466,0.141384388807069,0.145063250743131,384.99,2718.19666666667,579,0.678939617083947,1844,2,"DC-SBM",-3.72433336777158,1.74313029541518,2.13657772890954,3.10176486581895,4.21178064136046,0.736449765535995,-3.72433336777158,1.74313029541518,2.13657772890954,-6.82609823359053,4.33731423386673,1.57380762968263,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep007_WST_clean_WST_K4_kappa_2_strong_seed1014.csv",7,"kappa_2"
"WST","SST",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4270.01819158871,46.5498675936807,65.3665095913668,2.34914739246572,8540.03638317742,93.0997351873613,0,0,0.512100356424996,0.0906541115160394,1770,1481.989,1016,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.854565065235928,0.840289424667767,0.868133522131611,600,0.000286963611153265,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.860958413788806,0.838842891042218,0.891031603166202,2.6602823374859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141384388807069,0.141384388807069,0.141384388807069,384,2716,600,0.678939617083947,1844,3,"DC-SBM",-6.82609823359053,4.33731423386673,1.57380762968263,3.10176486581895,4.21178064136046,0.736449765535995,-3.72433336777158,1.74313029541518,2.13657772890954,-6.82609823359053,4.33731423386673,1.57380762968263,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep007_WST_clean_WST_K4_kappa_2_strong_seed1014.csv",7,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4263.19209335512,46.503515879021,68.1152246234392,2.36290207208316,8526.38418671023,93.0070317580419,0,0,0.560677356172625,0.0844147219300176,1770,86.9459999999999,1017,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.109583333333333,0,0.5,718.438769248955,0.0058261023215375,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.853418355315285,0.839037130627971,0.867777756040892,600,0.000303666826695575,1,1,1,0,NA,0.109583333333333,0,0.5,718.438769248955,0.0058261023215375,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.812601157130382,0.755908464481976,0.866560199984459,3.74633799577086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141386492353676,0.141384388807069,0.141384388807069,384.005,2715.995,600,0.678939617083947,1844,1,"DC-SBM",0,0,NA,3.10176486581895,4.21178064136046,0.736449765535995,-3.72433336777158,1.74313029541518,2.13657772890954,-6.82609823359053,4.33731423386673,1.57380762968263,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep007_WST_clean_WST_K4_kappa_2_strong_seed1014.csv",7,"kappa_2"
