"gen_model","fit_model","K_target","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","hyper_source","mu0","sigma0","tau0","a_kappa_prior","b_kappa_prior","a_eta_prior","b_eta_prior","gamma_gn_prior","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","rep_id","kappa_sd","density","eta_mean","eta_sd","eta_mode"
"SST","WST",NA,9,4,4.239,"strong",4,1,1.8,0.0625,4,1,"1;2;1;1;6;32;1;7;9",4,0.285021812893844,0.722789146519459,-5862.5830939779,44.3183088047204,106.932069100116,4.49149913081976,11725.1661879558,88.6366176094408,0.0129943502824859,23,1.74577579945382,0.118667505984671,1770,637.281,1019,"fixed",0,1.5,NA,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,0.928664921465969,0.75,1,334.269277618209,0.00660070420259897,1,1,1,0,NA,0.99934554973822,1,1,412.611776812052,0.000629292758454006,0.925610820244328,0.666666666666667,1,71.7075521910128,0.0151201075051319,0.148014834205934,0,1,68.5137244154149,0.0297772393818317,0.694937197845797,0.671336599169181,0.717147908700252,132.444492027697,0.00103428698086387,0.996727748691099,1,1,763.999999999987,0.00145955433413351,0.925392670157068,0.75,1,369.147766926123,0.00652650770986917,1,1,1,0,NA,0.99934554973822,1,1,412.611776812052,0.000629292758454006,0.706806282722513,0.25,1,85.088648238344,0.0143931788302174,0.110602094240838,0,0.5,77.2305732688169,0.0179110633255647,3.9869109947644,4,3.09685863874346,0.996727748691099,1,0.774214659685864,1,1,1,0,0,0,0.988349480502048,0.965765892603733,0.999244941427989,0.123913601061223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331387962246509,0.324324324324324,0.346383385056099,1161.873,3499.635,764,0.609703997558743,1998,3,"SST",-36.9470525786855,7.56683045483695,4.88276469245691,-36.9470525786855,7.56683045483695,4.88276469245691,-3.12340609956391,2.56913113108921,1.21574413301345,33.8236464791216,9.52935063334419,3.54941777047947,5,1,"dense",1,0.1,"GAMMA"
"SST","SST",NA,9,5,5.003,"strong",4,1,1.8,0.0625,4,1,"1;2;1;1;6;32;1;7;9",4,0.480005530017627,0.54407201786396,-5825.63604139922,43.7530737362253,83.4426594287795,3.13313421593012,11651.2720827984,87.5061474724506,0.0129943502824859,23,1.61511783583842,0.122877855650932,1770,2246.358,1020,"fixed",0,1.5,0.5,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.919859578736209,0.9,1,996.999999999983,0.00138571234008545,0.981288309372562,0.833333333333333,1,807.622811888365,0.00179477966030015,0.664417458725382,0.25,0.714285714285714,828.050313043336,0.00434485705923619,0.681919762780559,0.664679770676865,0.698421722065284,847.452245773887,0.000294900354198512,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.919859578736209,0.9,1,996.999999999983,0.00138571234008545,0.686960882647944,0.5,0.7,996.999999999996,0.00182034261647246,0.464894684052156,0.2,0.5,853.360663167664,0.00304317997954171,10,10,6.99699097291876,1,1,0.699699097291876,1,1,1,0,0,0,0.992217544586898,0.97353505674029,0.999559749298043,0.0424398720792817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340635517669516,0.337129055018803,0.347941604215404,1374.311,4033.987,997,0.624,2496,1,"SST",0,0,NA,-36.9470525786855,7.56683045483695,4.88276469245691,-3.12340609956391,2.56913113108921,1.21574413301345,33.8236464791216,9.52935063334419,3.54941777047947,5,1,"dense",1,0.1,"GAMMA"
"SST","DC-SBM",NA,9,4,4,"strong",4,1,1.8,0.0625,4,1,"1;2;1;1;6;32;1;7;9",4,0.285021812893844,0.722789146519459,-5859.45968787834,44.486166569141,86.2994088901,3.54885273351764,11718.9193757567,88.9723331382821,0.0209039548022599,37,2.34624642530266,0.105218869370754,1770,95.3630000000003,1021,"fixed",NA,NA,NA,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,0.9395,0.75,1,490.558689624822,0.00531417548867508,1,1,1,0,NA,0.99875,1,1,495.79771776423,0.000792321690799186,0.948166666666667,0.75,1,79.2136043856838,0.0122968359679635,0.0884166666666667,0,0.5,88.402499324633,0.0190379523913639,0.695637746221228,0.672728949076458,0.715800706673766,312.419750144898,0.000602554109062741,0.989,1,1,999.999999999994,0.00232042762963735,0.9285,0.5,1,1000.00000000001,0.00423150749209492,1,1,1,0,NA,0.99875,1,1,495.79771776423,0.000792321690799186,0.73325,0.49375,1,68.5322347153351,0.0129078627855211,0.07525,0,0.5,154.825648256378,0.0111270357346209,3.956,4,3.126,0.989,1,0.7815,1,1,1,0,0,0,0.98849356548183,0.964453235292791,0.999080063681528,0.12616973661302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328110834129702,0.324324324324324,0.336061246040127,1084.446,3304.466,1000,0.609703997558743,1998,2,"SST",-33.8236464791216,9.52935063334419,3.54941777047947,-36.9470525786855,7.56683045483695,4.88276469245691,-3.12340609956391,2.56913113108921,1.21574413301345,33.8236464791216,9.52935063334419,3.54941777047947,5,1,"dense",1,0.1,"GAMMA"
"SST","WST",NA,17,4,4.037,"strong",4,1,1.8,0.0625,4,1,"1;1;1;1;1;1;5;5;2;1;1;1;4;5;3;10;17",4,0,2.05727064267135,-6105.52462174922,47.0556931846963,131.212294457644,4.90886747856448,12211.0492434984,94.1113863693926,0.00790960451977401,14,1.58292163817706,0.137853536205996,1770,651.186,1015,"fixed",0,1.5,NA,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,0.922180043383948,0.5,1,86.9883167325237,0.0154419074528219,1,1,1,0,NA,0.935466377440347,0.5,1,37.3489220334189,0.0267750248026106,0.864309210526316,0.5,1,14.5928401052848,0.0590758621805116,0.742598684210526,0,1,43.305948978106,0.0392360883103204,0.687589471316501,0.660641357233592,0.710944478578051,689.421283223995,0.00048255548170946,0.963665943600868,0.5,1,69.2240926183072,0.0156086934590555,0.89587852494577,0.25,1,51.1974883472221,0.0267553512572874,0.922451193058568,0.5,1,26.6781819444202,0.0350617316292375,0.887472885032538,0.25,1,27.2973505673971,0.048602498793455,0.524945770065076,0.25,1,59.5046461992664,0.0307072008860318,0.438449023861171,0,0.75,60.7287618094236,0.0235689360877381,3.85466377440347,3.68980477223427,2.37093275488069,0.963665943600868,0.922451193058568,0.592733188720174,1,1,1,0,0,0,0.989596362163929,0.948383150353271,0.998899736242279,0.190272913912564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324166312263518,0.318628521511247,0.330055749755841,1498.641,4622.578,922,0.464178464178464,2164,3,"DC-SBM",-55.3699897813303,15.9113511579463,3.47990495789403,-11.4770902864193,4.93117441198429,2.3274557595299,-55.3699897813303,15.9113511579463,3.47990495789403,-43.892899494911,17.0870899239338,2.56877558965909,4,1,"dense",1,0.1,"GAMMA"
"SST","SST",NA,17,4,4.002,"strong",4,1,1.8,0.0625,4,1,"1;1;1;1;1;1;5;5;2;1;1;1;4;5;3;10;17",4,0,1.95506362403684,-6094.0475314628,47.151333950934,111.126174011201,4.30140392345008,12188.0950629256,94.302667901868,0.019774011299435,35,1.62750821175042,0.134779064477911,1770,2358.463,1016,"fixed",0,1.5,0.5,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999248496993988,1,1,997.999999999997,0.000433445058330042,0.984496124031008,0.666666666666667,1,989.000000000034,0.00270001757460303,0.756740815638692,0,1,469.411083719153,0.0129162370105415,0.678064631710041,0.662619018171072,0.692813809075028,468.209671971238,0.000369364937715303,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999248496993988,1,1,997.999999999997,0.000433445058330042,0.699649298597194,0.25,1,544.660324745986,0.00939270642256365,0.511773547094188,0,0.75,654.851338002078,0.00775840951871084,4,4,2.8376753507014,1,1,0.709418837675351,1,1,1,0,0,0,0.995629776993805,0.989530663259519,0.999465097905291,0.0535018354576512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321770196934999,0.317019400352734,0.327449362250831,1490.231,4630.821,998,0.460890233362143,2133,2,"DC-SBM",-43.892899494911,17.0870899239338,2.56877558965909,-11.4770902864193,4.93117441198429,2.3274557595299,-55.3699897813303,15.9113511579463,3.47990495789403,-43.892899494911,17.0870899239338,2.56877558965909,4,1,"dense",1,0.1,"GAMMA"
"SST","DC-SBM",NA,17,5,5.582,"strong",4,1,1.8,0.0625,4,1,"1;1;1;1;1;1;5;5;2;1;1;1;4;5;3;10;17",4,0,1.40328644662878,-6050.15463196789,46.9672942003208,146.830846490425,6.00146232921882,12100.3092639358,93.9345884006416,0.0186440677966102,33,1.740344993258,0.135050244512038,1770,125.608,1017,"fixed",NA,NA,NA,1,1,1,1,0.8,0.75,13,0.99209197235513,0.833333333333333,1,417.999999999997,0.00166815392700475,0.797787081339713,0.5,1,417.999999999998,0.00714378176605501,1,1,1,0,NA,0.861927546138072,0.857142857142857,1,181.104413290874,0.00204866303042279,0.979323308270677,0.8,1,336.315306843269,0.00327953654208843,0.31017316017316,0.2,0.8,229.644227539635,0.010019822256032,0.611124502296775,0.593281959514179,0.626784829738886,418,0.000426163223085271,0.724641148325359,0.4,1,417.999999999999,0.0102508876763407,0.56866028708134,0.3,0.9,418,0.00776116830667867,0.7,0.7,0.7,0,NA,0.603349282296651,0.6,0.7,181.104413290875,0.00143406412129595,0.432775119617225,0.4,0.5,160.143929407678,0.00489632010057926,0.139473684210526,0.1,0.4,246.977734010698,0.00528688768735097,7.30143540669856,7,4.4377990430622,0.730143540669856,0.7,0.44377990430622,0.978947368421053,0.8,1,0.00927294788515041,0.0152999528839783,0.0032223046289205,0.988169016439598,0.971161156739184,0.996474610536655,0.077629069185472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358895107222959,0.354761553109212,0.363450038008618,2050.133,5710.99,418,0.386919985385459,2118,1,"DC-SBM",0,0,NA,-11.4770902864193,4.93117441198429,2.3274557595299,-55.3699897813303,15.9113511579463,3.47990495789403,-43.892899494911,17.0870899239338,2.56877558965909,4,1,"dense",1,0.1,"GAMMA"
"SST","WST",NA,14,5,5.376,"strong",4,1,1.8,0.0625,4,1,"1;1;1;1;1;3;1;8;11;4;4;2;20;2",4,0,1.36035570343142,-6151.68742611336,44.3956148362528,190.738282888652,7.7938746656526,12303.3748522267,88.7912296725057,0.00564971751412429,10,1.86395554475089,0.110666293934967,1770,739.423,1007,"fixed",0,1.5,NA,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,0.757468553459119,0.571428571428571,1,636.000000000001,0.00417174354695339,1,1,1,0,NA,0.801460017969452,0.7,0.857142857142857,636.000000000005,0.00153591989454265,0.79848944294699,0.571428571428571,1,508.832202494641,0.00633160600195589,0.420450858540481,0.109375,0.8,426.969785176371,0.0106166575285041,0.657566710880737,0.628057792868394,0.679695718838806,445.601005446135,0.000621547692609805,0.87688679245283,0.4,1,479.447472113047,0.00798880198978157,0.655817610062893,0.4,0.9,464.288438138102,0.0060492179129497,0.943396226415094,0.7,1,322.193914789485,0.00654429158297667,0.75314465408805,0.6,0.8,273.133862103765,0.00486422586155068,0.511006289308176,0.2,0.7,495.36014527683,0.00628441822489661,0.265408805031447,0.0875,0.6,576.669518292667,0.0061785646326918,8.7688679245283,9.43396226415094,6.41666666666667,0.87688679245283,0.943396226415094,0.641666666666667,1,1,1,0,0,0,0.981061237170928,0.952639501107921,0.994673238885768,0.179931379243134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357218243809309,0.350674555877964,0.363838997754432,1939.799,5430.315,636,0.622122403144301,3324,2,"SST",-56.1382182801526,13.459674776173,4.17084507714343,-56.1382182801526,13.459674776173,4.17084507714343,13.7165801559486,8.46161163205737,1.62103636427633,69.8547984361012,10.5866866473754,6.598362713741,2,1,"dense",1,0.1,"GAMMA"
"SST","SST",NA,14,6,6.024,"strong",4,1,1.8,0.0625,4,1,"1;1;1;1;1;3;1;8;11;4;4;2;20;2",4,0.398368456832087,0.991910061234501,-6095.54920783321,44.2528880397202,118.169469162562,5.38876382437662,12191.0984156664,88.5057760794405,0.0288135593220339,51,1.67025031678739,0.149637580138911,1770,2555.765,1008,"fixed",0,1.5,0.5,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,1,1,1,0,NA,0.974686595949855,0.941176470588235,1,729.453928023571,0.00107891434968328,0.763379942140791,0.705882352941177,0.85,881.744726839076,0.00161966756036934,0.796417197797381,0.666666666666667,0.933333333333333,975.999999999989,0.00237369761582468,0.500755156828867,0.25,0.818181818181818,1004.26609832686,0.00443768367360992,0.675629509642743,0.662099397614321,0.689542766286647,800.649610598907,0.000247064493629785,1,1,1,0,NA,1,1,1,0,NA,0.913934426229508,0.8,1,729.453928023575,0.00366830878892315,0.716956967213115,0.6,0.85,857.421847702693,0.00327141615079804,0.477715163934426,0.35,0.7,841.195541661611,0.00317404411075136,0.296823770491803,0.15,0.45,1067.35745952472,0.00268100737010378,20,18.7090163934426,11.9784836065574,1,0.935450819672131,0.598924180327869,1,1,1,0,0,0,0.987839028960553,0.972223228142246,0.997066237445827,0.0610162888419953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356673202169172,0.352170062001771,0.358500527983105,2021.91,5668.702,976,0.562137458252769,3198,1,"SST",0,0,NA,-56.1382182801526,13.459674776173,4.17084507714343,13.7165801559486,8.46161163205737,1.62103636427633,69.8547984361012,10.5866866473754,6.598362713741,2,1,"dense",1,0.1,"GAMMA"
"SST","DC-SBM",NA,14,6,5.152,"strong",4,1,1.8,0.0625,4,1,"1;1;1;1;1;3;1;8;11;4;4;2;20;2",4,0.398368456832087,1.04913901765851,-6165.40400626931,44.2406809813564,202.047666121658,7.51876187615676,12330.8080125386,88.4813619627128,0.00508474576271186,9,1.09694691344236,0.110120563913523,1770,119.747,1009,"fixed",NA,NA,NA,1,1,1,1,0.8,0.75,13,0.980557786968409,0.923076923076923,1,412,0.00142322594164331,0.760123811162503,0.588235294117647,0.9375,412,0.00444460889860049,0.976442033123929,0.941176470588235,1,275.290519469117,0.0017393075444085,0.765248429468875,0.7,0.85,212.667652042061,0.00360711052665477,0.831918054976307,0.692307692307692,0.933333333333333,202.578407294226,0.00519224566341956,0.467535586042868,0.216468253968254,0.818181818181818,301.974430408595,0.00845024029167064,0.660492618481184,0.630815430197585,0.682018330568626,412,0.000623348690067061,0.859223300970874,0.6,1,411.999999999998,0.00686269195407221,0.664441747572815,0.45,0.9,212.289445680592,0.00847142681148735,0.919902912621359,0.8,1,275.290519469115,0.00591364565098892,0.72123786407767,0.6,0.85,275.204793935694,0.00550812474996573,0.513956310679612,0.4,0.7,232.024388845253,0.00629777957116254,0.286529126213592,0.15,0.5,326.611013840717,0.00538852525409949,17.504854368932,18.7985436893204,12.3446601941748,0.875242718446602,0.939927184466019,0.617233009708738,0.977305825242718,0.95,1,0.0231694528162419,0.131572946456601,0.0119166114450295,0.956078473977997,0.909556301082724,0.987150749009239,0.383518877073696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355967540973677,0.345536893753538,0.366096866096866,1912.946,5370.17,412,0.564064528091971,3042,3,"SST",-69.8547984361012,10.5866866473754,6.598362713741,-56.1382182801526,13.459674776173,4.17084507714343,13.7165801559486,8.46161163205737,1.62103636427633,69.8547984361012,10.5866866473754,6.598362713741,2,1,"dense",1,0.1,"GAMMA"
"SST","WST",NA,12,7,7.022,"strong",4,1,1.8,0.0625,4,1,"1;3;1;5;3;2;12;10;6;10;6;1",4,0.538507984283015,1.13564942479029,-5972.5594826784,43.9211071309472,130.594789121583,5.07217928026303,11945.1189653568,87.8422142618944,0.011864406779661,21,1.65765513645003,0.128546946907398,1770,850.015,1003,"fixed",0,1.5,NA,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,0.631164102837614,0.445571428571429,0.8,973.999999999999,0.00296696301189198,0.967720469359868,0.967741935483871,0.967741935483871,674.769635652226,6.29756379437981e-05,0.692842579591603,0.645161290322581,0.730769230769231,468.972349167017,0.00107738553806267,0.784209804674113,0.625,0.928571428571429,582.229314538072,0.00370917906875198,0.29909349741463,0.0833333333333333,0.615384615384615,451.528524998896,0.00663615913187379,0.685912310364078,0.65411701518802,0.713113883232731,974.000000000001,0.000466053740257144,0.926283367556468,0.714285714285714,1,350.354026150998,0.00510131192870862,0.584628923437958,0.371428571428571,0.771428571428571,509.432244332091,0.00461530423680215,0.855412144323849,0.857142857142857,0.857142857142857,261.428205011945,0.001115048454497,0.612349662657671,0.571428571428571,0.628571428571429,421.590000197349,0.00108634528126794,0.330214139043708,0.228571428571429,0.4,973.999999999998,0.00136915769379196,0.125227339395717,0.0285714285714286,0.257142857142857,566.526268841485,0.00228580651357766,32.4199178644764,30.9373716632444,14.8121149897331,0.926283367556468,0.883924904664124,0.423203285420945,1,1,1,0,0,0,0.889164079184537,0.780581756402614,0.96638478083183,0.754350476804427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364349808068535,0.361599471301829,0.370645837468498,2056.526,5644.285,974,0.493092454835282,2784,2,"DC-SBM",-4.45556859103363,16.2515592527678,0.274162529375438,70.7233297212124,22.0093332142577,3.2133335904696,-4.45556859103363,16.2515592527678,0.274162529375438,-75.178898312246,16.5191937636298,4.55100287507776,1,1,"dense",1,0.1,"GAMMA"
"SST","SST",NA,12,5,5.188,"strong",4,1,1.8,0.0625,4,1,"1;3;1;5;3;2;12;10;6;10;6;1",4,0.454713493530499,1.48067972574842,-6043.28281239962,45.2110740136836,120.131199593296,4.19895903942707,12086.5656247992,90.4221480273672,0.019774011299435,35,1.76300796404764,0.136965764625768,1770,2428.165,1004,"fixed",0,1.5,0.5,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.870157819225251,0.8,1,87.3712783221751,0.00604111833969036,0.829261460681834,0.333333333333333,1,482.866899259546,0.0100533597635265,0.313377058140329,0,0.75,702.181055581843,0.00763414410922272,0.680456833433626,0.656921953256287,0.701352050916683,126.181838439231,0.00104356438317847,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.870157819225251,0.8,1,87.3712783221751,0.00604111833969036,0.475896700143472,0.1,0.7,572.781898830851,0.00820144092921499,0.180487804878049,0,0.4,600.417276253153,0.00470087428872774,10,10,5.53658536585366,1,1,0.553658536585366,1,1,1,0,0,0,0.99254536451047,0.975170258373963,0.99951568930609,0.051529164026405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356324147394925,0.352362584378013,0.360322921407934,1899.852,5331.284,697,0.431640996387146,2270,3,"DC-SBM",-75.178898312246,16.5191937636298,4.55100287507776,70.7233297212124,22.0093332142577,3.2133335904696,-4.45556859103363,16.2515592527678,0.274162529375438,-75.178898312246,16.5191937636298,4.55100287507776,1,1,"dense",1,0.1,"GAMMA"
"SST","DC-SBM",NA,12,6,6,"strong",4,1,1.8,0.0625,4,1,"1;3;1;5;3;2;12;10;6;10;6;1",4,0.373324566283951,1.05071891786765,-5968.10391408737,43.4566656008843,123.789297250304,4.74846444417476,11936.2078281747,86.9133312017686,0.0129943502824859,23,1.71790478889327,0.134605806935315,1770,130.294,1005,"fixed",NA,NA,NA,1,1,1,1,0.8,0.75,13,0.991112766318649,0.928571428571429,1,1102.46553964309,0.000749936601038468,0.840807173708644,0.642694805194805,1,904.193535139599,0.00334846534414856,1,1,1,0,NA,0.958475,0.875,1,168.580273009322,0.00455412121012677,0.912758205683206,0.833333333333333,1,169.868654037762,0.00525614677788463,0.352698476523477,0.2,0.545454545454545,339.819533150202,0.00779759729092682,0.631980777179372,0.612812937557951,0.650404022105224,725.648991172397,0.000352101574261168,0.73695,0.5,1,476.667554713675,0.00768346040533248,0.61745,0.4,0.85,733.064530008565,0.00465266569223583,0.60765,0.5,0.8,126.95016206167,0.0129835690262909,0.5744,0.5,0.75,121.261160298851,0.00927878379201653,0.6122,0.45,0.8,332.667054837439,0.00447195840476959,0.2295,0.15,0.35,333.054346576786,0.00456206797962681,14.871,12.153,13.446,0.74355,0.60765,0.6723,0.96645,0.9,1,0.0211078046458542,0.0840211338996235,0.00917080449062212,0.963623055037749,0.927174659214874,0.988875289245984,0.178024750539842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369681837267947,0.368039993104637,0.371496517750977,2155.77,5831.443,1000,0.415726495726496,2432,1,"DC-SBM",0,0,NA,70.7233297212124,22.0093332142577,3.2133335904696,-4.45556859103363,16.2515592527678,0.274162529375438,-75.178898312246,16.5191937636298,4.55100287507776,1,1,"dense",1,0.1,"GAMMA"
"WST","WST",NA,12,7,6.838,"strong",4,1,1.8,0.0625,4,1,"1;3;1;1;1;1;1;12;2;7;6;24",4,0.544331170837195,0.373439532609445,-5708.16135562043,45.233629828707,112.496606974847,5.95048349880224,11416.3227112409,90.467259657414,0.00564971751412429,10,2.44669344702019,0.105959556039227,1770,870.168,1021,"fixed",0,1.5,NA,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,0.333881513770557,0.166666666666667,0.5,721,0.00306636534405255,1,1,1,0,NA,0.371725777689717,0.371428571428571,0.371428571428571,494.296755029821,0.000229713191553398,0.999893310572922,1,1,720.999999999995,7.53884097076714e-05,0.49920678730303,0.5,0.5,592.191442049298,0.000440105516272195,0.832478407935015,0.798067325628036,0.857366912224226,720.999999999999,0.000604942679003734,0.954032098276204,0.857142857142857,1,645.649832735871,0.00262825790910305,0.318842876956608,0.142857142857143,0.485714285714286,625.05269417111,0.0033150920348732,0.99940558747771,1,1,720.999999999995,0.000342707253526706,0.371468198930057,0.371428571428571,0.371428571428571,721.000000000009,0.000118955866084611,0.685199128194967,0.685714285714286,0.685714285714286,617.652728978802,0.000375384951799575,0.342104220328908,0.342857142857143,0.342857142857143,509.12740901713,0.000390567008938322,33.3911234396671,34.9791955617198,23.9847434119279,0.954032098276204,0.99940558747771,0.685278383197939,1,1,1,0,0,0,0.753420428959651,0.660252741867252,0.827321380150507,3.88392841148693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144889377122978,0.144653033858532,0.145879167371806,855.91,5907.346,721,0.646809950922322,3822,1,"WST",0,0,NA,24.0534905632776,11.3516887719851,2.11893499253074,43.4310432228685,10.3757604424006,4.1858178457347,19.3775526595909,10.8464934031148,1.78652693911437,5,1,"dense",1,0.1,"GAMMA"
"WST","SST",NA,12,6,6.036,"strong",4,1,1.8,0.0625,4,1,"1;3;1;1;1;1;1;12;2;7;6;24",4,0.331444759206799,0.411981573132023,-5732.21484618371,46.2758358953356,97.1076431403972,5.8310339087576,11464.4296923674,92.5516717906713,0.0096045197740113,17,2.6224595559073,0.110445059430754,1770,2580.668,1022,"fixed",0,1.5,0.5,1,1,1,1,0.8,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.449274611398964,0.35,0.55,56.4935296288149,0.00578806150113016,1,1,1,0,NA,0.296360742551089,0.277777777777778,0.444444444444444,35.0712627180478,0.00878120650620084,0.852597697520354,0.842087518440307,0.865377645478419,225.186284515451,0.000388146225886302,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.449274611398964,0.35,0.55,56.4935296288149,0.00578806150113016,0.88139896373057,0.7,0.9,83.68300818763,0.00648595447813578,0.261295336787565,0.2,0.4,38.4487741437568,0.00808344744123017,20,20,17.6279792746114,1,1,0.88139896373057,1,1,1,0,0,0,0.827623618979005,0.796199214966877,0.864892470192967,2.51040289664774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145340048772235,0.145169448659585,0.146320929449402,861.678,5928.699,965,0.635306019221042,3768,2,"WST",-24.0534905632776,11.3516887719851,2.11893499253074,24.0534905632776,11.3516887719851,2.11893499253074,43.4310432228685,10.3757604424006,4.1858178457347,19.3775526595909,10.8464934031148,1.78652693911437,5,1,"dense",1,0.1,"GAMMA"
